Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/11/2009,936,952.75,932.75,938.25,1.75,+0.19%,1874660,1164112
06/10/2009,934.5,950.75,923,936.5,1,+0.11%,399761,616499
06/09/2009,935,942.5,930,935.5,1,+0.11%,177889,350961
06/08/2009,934.5,942.25,921.25,934.5,-1.5,-0.16%,77276,252926
06/05/2009,936.25,953,928.75,936,0,0.00%,57376,206194
06/04/2009,927.25,937.5,923.75,936,8.75,+0.94%,29657,180117
06/03/2009,937.5,941.5,918,927.25,-10.75,-1.15%,55624,170883
06/02/2009,934.5,944,930,938,3.5,+0.37%,31706,152432
06/01/2009,916.5,942.75,912.25,934.5,21,+2.30%,20515,143976
05/29/2009,899.75,921.75,898,913.5,13,+1.44%,13309,132541
05/28/2009,886.5,904,881.5,900.5,12.5,+1.41%,14550,126878
05/27/2009,902.75,909,886.25,888,-16.25,-1.80%,11697,119142
05/26/2009,883,906,872.75,904.25,23.75,+2.70%,16453,114725
05/22/2009,885,891,878,880.5,-3.75,-0.42%,8431,101478
05/21/2009,895.25,896.25,873.5,884.25,-11,-1.23%,9349,96153
05/20/2009,900,918.5,894.75,895.25,-6.75,-0.75%,7918,91277
05/19/2009,903,911.25,899.25,902,-0.5,-0.06%,10066,87645
05/18/2009,876,904,871,902.5,24,+2.73%,7255,81956
05/15/2009,885,890.5,872.25,878.5,-6.5,-0.73%,6959,78162
05/14/2009,880.75,892,875,885,4,+0.45%,10310,74321
05/13/2009,904,907,876,881,-21.5,-2.38%,2986,65639
05/12/2009,904,910.5,890,902.5,-2.25,-0.25%,3944,65023
05/11/2009,921.75,921.75,901.5,904.75,-15.75,-1.71%,7077,63365
05/08/2009,903.5,923,899.5,920.5,17.5,+1.94%,9400,61498
05/07/2009,912.25,924.75,894.25,903,-10.25,-1.12%,4310,56850
05/06/2009,899,914,887.5,913.25,13.75,+1.53%,13444,57057
05/05/2009,898.75,900.5,889.75,899.5,0.75,+0.08%,3917,46357
05/04/2009,874,900.5,873.5,898.75,26.75,+3.07%,3106,43415
05/01/2009,863,874.25,859,872,6,+0.69%,1480,41372
04/30/2009,865,882.5,861,866,1,+0.12%,2219,41385
04/29/2009,847.25,875,846,865,17,+2.00%,7979,41952
04/28/2009,851,857.5,835.25,848,-5,-0.59%,5937,38338
04/27/2009,859,861.5,843.75,853,-9.75,-1.13%,4842,36313
04/24/2009,846,864.75,838.5,862.75,17.75,+2.10%,3171,36384
04/23/2009,834.5,846,827.75,845,11.75,+1.41%,5171,35142
04/22/2009,845.25,855.25,832,833.25,-10.75,-1.27%,10039,35370
04/21/2009,829.75,844.75,819.75,844,14.75,+1.78%,6649,26078
04/20/2009,858.75,859.25,825.5,829.25,-34,-3.94%,3520,22205
04/17/2009,857.75,867.75,850.5,863.25,5.5,+0.64%,7987,20295
04/16/2009,846,863,837.25,857.75,12.75,+1.51%,2941,13847
04/15/2009,834,846.5,828.25,845,8.25,+0.99%,1193,12242
04/14/2009,849.75,853.5,833,836.75,-13.75,-1.62%,1211,12209
04/13/2009,843,857.5,838,850.5,1.5,+0.18%,1436,11986
04/09/2009,818.5,850.75,818.5,849,30,+3.66%,1594,11557
04/08/2009,811,821.25,799.25,819,8.5,+1.05%,1744,11250
04/07/2009,829,829.5,807.25,810.5,-16.5,-2.00%,1771,10881
04/06/2009,839.5,845,815.5,827,-10.25,-1.22%,1395,10958
04/03/2009,833,839.5,819.5,837.25,5.25,+0.63%,1591,10332
04/02/2009,811.25,838.75,809.25,832,26.5,+3.29%,1421,9297
04/01/2009,786.25,806.5,776,805.5,14.25,+1.80%,1113,9075
03/31/2009,782,803.75,781.25,791.25,10.25,+1.31%,2008,8416
03/30/2009,810,811.5,772.25,781,-31.75,-3.91%,1018,7211
03/27/2009,823,825,806.5,812.75,-11.25,-1.37%,963,7188
03/26/2009,803.5,827,803.5,824,19,+2.36%,3558,6827
03/25/2009,803.25,820,784.25,805,4.75,+0.59%,2609,4781
03/24/2009,815.5,816.25,798.5,800.25,-13.75,-1.69%,1316,2876
03/23/2009,774,817.5,761.25,814,53.25,+7.00%,1131,1877
03/20/2009,774,782,758.25,760.75,-16.5,-2.12%,90,1041
03/19/2009,781,802.5,775.5,777.25,-11.5,-1.46%,141,1022
03/18/2009,772.75,798.25,760.5,788.75,16,+2.07%,52,958
03/17/2009,753.5,775.5,745.25,772.75,21.25,+2.83%,352,954
03/16/2009,746,768,746,751.5,-0.75,-0.10%,369,857
"Downloaded from Barchart.com as of 07-25-2021 08:01am CDT"
