Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/11/2020,3173,3177.75,2985.25,2999.5,-176,-5.54%,805593,414547
06/10/2020,3194.25,3216.75,3168.75,3175.5,-19,-0.59%,160505,193508
06/09/2020,3216,3220,3179,3194.5,-22.25,-0.69%,93321,151588
06/08/2020,3181.5,3220.5,3173,3216.75,40.25,+1.27%,90503,127169
06/05/2020,3102.25,3199.75,3096,3176.5,76.75,+2.48%,56644,75367
06/04/2020,3106.75,3115.75,3077,3099.75,-6.75,-0.22%,31941,66325
06/03/2020,3067,3118,3063,3106.5,41,+1.34%,23571,57382
06/02/2020,3043.5,3067.25,3024.5,3065.5,22,+0.72%,20121,54240
06/01/2020,3020,3048.25,2998.5,3043.5,11.75,+0.39%,11734,50022
05/29/2020,3026.25,3047.5,2982.25,3031.75,3.75,+0.12%,11752,43905
05/28/2020,3025,3055.75,3010,3028,2.5,+0.08%,9662,41330
05/27/2020,2981.25,3029.5,2956,3025.5,40.5,+1.36%,7684,39944
05/26/2020,2942,3010.5,2939,2985,41.25,+1.40%,5726,38772
05/22/2020,2927.5,2948.25,2895.5,2943.75,15.5,+0.53%,2796,38077
05/21/2020,2963,2964.75,2924.75,2928.25,-31.5,-1.06%,3168,38083
05/20/2020,2905,2966.5,2899,2959.75,49.5,+1.70%,3814,37951
05/19/2020,2933.5,2967,2906,2910.25,-29,-0.99%,4576,37420
05/18/2020,2848,2955,2842.5,2939.25,101.25,+3.57%,4525,35868
05/15/2020,2839.5,2853.75,2801,2838,-0.5,-0.02%,4341,34775
05/14/2020,2812.5,2845.25,2751.5,2838.5,34.25,+1.22%,5428,34793
05/13/2020,2828,2867.5,2778,2804.25,-39.25,-1.38%,5520,34313
05/12/2020,2912.5,2930,2829.75,2843.5,-70.25,-2.41%,2648,33953
05/11/2020,2910,2937.25,2881.5,2913.75,-5.75,-0.20%,3017,33841
05/08/2020,2873,2923.5,2872,2919.5,48.5,+1.69%,2186,32712
05/07/2020,2828.75,2886,2815.25,2871,46.25,+1.64%,3124,32818
05/06/2020,2849.25,2876.75,2824,2824.75,-24.75,-0.87%,1592,31862
05/05/2020,2820.5,2881,2817.5,2849.5,32.75,+1.16%,3601,31817
05/04/2020,2783.25,2826.75,2763,2816.75,3.5,+0.12%,2341,29779
05/01/2020,2865.5,2870,2804,2813.25,-80.75,-2.79%,2355,29782
04/30/2020,2950.5,2956.25,2870,2894,-38.5,-1.31%,2072,29612
04/29/2020,2859,2950.25,2853,2932.5,73.5,+2.57%,2659,29449
04/28/2020,2857,2906,2842.5,2859,-2,-0.07%,2597,29659
04/27/2020,2829,2873.25,2806,2861,39.5,+1.40%,2366,29800
04/24/2020,2772.75,2826.25,2748.75,2821.5,48.5,+1.75%,3888,29535
04/23/2020,2781,2828.25,2766,2773,-8,-0.29%,2638,29167
04/22/2020,2739.75,2800,2711.75,2781,56,+2.06%,2005,28350
04/21/2020,2803.5,2824.75,2711,2725,-74.5,-2.66%,2738,28265
04/20/2020,2855.5,2867,2798,2799.5,-63,-2.20%,1377,28366
04/17/2020,2852.25,2877,2814.5,2862.5,82.5,+2.97%,4483,28337
04/16/2020,2763.5,2822.75,2739,2780,13,+0.47%,3386,28081
04/15/2020,2832,2836,2743.75,2767,-68.25,-2.41%,4746,27888
04/14/2020,2757.25,2837.25,2745,2835.25,83.75,+3.04%,1640,27197
04/13/2020,2799.25,2811.5,2704,2751.5,-21,-0.76%,2837,26888
04/09/2020,2728.75,2802,2695.75,2772.5,43.5,+1.59%,4187,26468
04/08/2020,2634,2745.5,2616.25,2729,92.25,+3.50%,5226,25534
04/07/2020,2643,2744,2619.25,2636.75,-3.75,-0.14%,7671,26238
04/06/2020,2483.75,2664.5,2482.5,2640.5,161,+6.49%,10260,25929
04/03/2020,2509,2525.5,2446.5,2479.5,-33.5,-1.33%,7449,24573
04/02/2020,2454,2521.5,2422.25,2513,68,+2.78%,10382,22791
04/01/2020,2556,2556.75,2431.75,2445,-121.5,-4.73%,11315,18181
03/31/2020,2608.5,2631.25,2553.5,2566.5,-40.5,-1.55%,14376,15217
03/30/2020,2451,2617.25,2439.25,2607,88.75,+3.52%,10169,12931
03/27/2020,2618.5,2626.75,2499.75,2518.25,-83.5,-3.21%,13238,11136
03/26/2020,2466.25,2619.5,2397.25,2601.75,141,+5.73%,8915,10187
03/25/2020,2434.75,2553.75,2380,2460.75,29.5,+1.21%,12470,10308
03/24/2020,2229.5,2441.5,2226.25,2431.25,218,+9.85%,6778,10793
03/23/2020,2240.5,2375.5,2165.5,2213.25,-66.75,-2.93%,12554,10711
03/20/2020,2339.25,2488.75,2252,2280,-99.5,-4.18%,4097,10533
03/19/2020,2385.25,2447.5,2266.5,2379.5,-11.5,-0.48%,7604,10264
03/18/2020,2470.5,2470.75,2252.5,2391,-83.25,-3.36%,3058,6906
03/17/2020,2394.25,2530.25,2341.5,2474.25,80.75,+3.37%,5377,6490
03/16/2020,2648.25,2648.25,2337,2393.5,-279,-10.44%,4563,5893
"Downloaded from Barchart.com as of 07-25-2021 08:08am CDT"
