Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/09/2011,1273,1288.5,1269.75,1282,10.5,+0.83%,978448,808832
06/08/2011,1279.25,1282.25,1271,1271.5,-8,-0.63%,278698,391414
06/07/2011,1280,1290,1277.5,1279.5,0,0.00%,92351,200798
06/06/2011,1293.5,1295,1278,1279.5,-11.5,-0.89%,82124,143253
06/03/2011,1307.25,1307.75,1289.25,1291,-16,-1.22%,21962,78565
06/02/2011,1307.75,1312.25,1298.5,1307,0.25,+0.02%,28755,69340
06/01/2011,1339.5,1342.5,1305.75,1306.75,-31.75,-2.37%,6699,48321
05/31/2011,1325,1340.25,1323.5,1338.5,14,+1.06%,3623,46571
05/27/2011,1321.25,1328,1319.5,1324.5,3.5,+0.26%,3187,45194
05/26/2011,1311,1322,1307,1321,9.75,+0.74%,6171,44797
05/25/2011,1308,1318.5,1297,1311.25,3,+0.23%,5129,40257
05/24/2011,1309,1316.5,1306.75,1308.25,-1.5,-0.11%,2560,37733
05/23/2011,1316.75,1320,1306.25,1309.75,-12.75,-0.96%,1821,36480
05/20/2011,1336.25,1338.5,1321.25,1322.5,-13.75,-1.03%,2158,36357
05/19/2011,1333.25,1339.5,1329.25,1336.25,3,+0.23%,1757,35839
05/18/2011,1319.75,1334.5,1319.25,1333.25,13.25,+1.00%,4397,35996
05/17/2011,1319,1326,1311,1320,-0.25,-0.02%,3724,32849
05/16/2011,1325,1335.5,1319.5,1320.25,-8.25,-0.62%,10483,32477
05/13/2011,1341.25,1346.75,1326,1328.5,-13.5,-1.01%,770,23646
05/12/2011,1334,1343,1323.75,1342,8.75,+0.66%,847,23583
05/11/2011,1348,1352.75,1328,1333.25,-15.25,-1.13%,987,23445
05/10/2011,1338.75,1350.25,1334,1348.5,11.25,+0.84%,842,23281
05/09/2011,1335,1340.75,1330,1337.25,8,+0.60%,2238,23291
05/06/2011,1330.25,1346,1326.5,1329.25,-0.25,-0.02%,3938,23353
05/05/2011,1339,1343,1320,1329.5,-8.25,-0.62%,2911,21441
05/04/2011,1345.5,1349.25,1332.5,1337.75,-9,-0.67%,537,20062
05/03/2011,1352,1352,1341.5,1346.75,-5.75,-0.43%,1867,19884
05/02/2011,1359,1367.5,1350.5,1352.5,-2,-0.15%,1783,18268
04/29/2011,1350,1358.25,1347.75,1354.5,5,+0.37%,810,17482
04/28/2011,1346.25,1351.5,1342.25,1349.5,3.75,+0.28%,984,17504
04/27/2011,1336.5,1348.5,1335.5,1345.75,10.25,+0.77%,1104,17329
04/26/2011,1325.5,1340.25,1323.5,1335.5,10,+0.75%,891,16796
04/25/2011,1325.25,1329.25,1323,1325.5,-0.25,-0.02%,1807,16820
04/21/2011,1324.5,1332,1324,1325.75,2.75,+0.21%,3839,15381
04/20/2011,1304.5,1324.75,1303.5,1323,19.75,+1.52%,1301,12720
04/19/2011,1294.5,1303.75,1289,1303.25,7.5,+0.58%,561,12640
04/18/2011,1311.75,1312.25,1285.25,1295.75,-17.5,-1.33%,3106,12622
04/15/2011,1304.5,1313.5,1301,1313.25,8.5,+0.65%,4419,11906
04/14/2011,1303.25,1307.75,1294,1304.75,1.5,+0.12%,1061,9048
04/13/2011,1306.5,1313,1300,1303.25,0.25,+0.02%,1557,9045
04/12/2011,1313.25,1313.25,1300.5,1303,-11.25,-0.86%,1320,8963
04/11/2011,1321.5,1324,1312,1314.25,-4.25,-0.32%,966,8556
04/08/2011,1324.5,1330.25,1313.25,1318.5,-4.75,-0.36%,3311,8572
04/07/2011,1324.25,1329.25,1318.5,1323.25,-0.25,-0.02%,1086,6107
04/06/2011,1321.5,1331,1321.5,1323.5,2,+0.15%,481,6042
04/05/2011,1325,1328.5,1318,1321.5,-2.5,-0.19%,608,6036
04/04/2011,1322.5,1326,1319.75,1324,1.5,+0.11%,507,6080
04/01/2011,1316,1328.25,1316,1322.5,6.75,+0.51%,2045,6200
03/31/2011,1318.75,1320.5,1315.75,1315.75,-3,-0.23%,798,4927
03/30/2011,1312.5,1322.75,1309.75,1318.75,7.25,+0.55%,1703,4583
03/29/2011,1298,1312,1295.5,1311.5,14.5,+1.12%,2988,4000
03/28/2011,1305.5,1310.25,1297,1297,-8,-0.61%,563,2416
03/25/2011,1302,1309.25,1300.25,1305,5,+0.38%,723,2272
03/24/2011,1286.75,1301.5,1285.25,1300,13,+1.01%,901,2216
03/23/2011,1283.75,1290,1274.25,1287,4,+0.31%,1216,2123
03/22/2011,1287.5,1290.25,1282.75,1283,-4.75,-0.37%,194,1635
03/21/2011,1272.25,1290,1272.25,1287.75,18.75,+1.48%,1090,1595
03/18/2011,1263,1278.75,1256.5,1269,5.5,+0.44%,1238,1261
03/17/2011,1245.75,1267.25,1237.5,1263.5,15,+1.20%,444,586
03/16/2011,1269.5,1275,1241.75,1248.5,-21.5,-1.69%,160,448
03/15/2011,1284.25,1284.25,1247.25,1270,-15,-1.17%,110,416
03/14/2011,1292.75,1295,1277,1285,-11,-0.85%,83,399
"Downloaded from Barchart.com as of 07-25-2021 08:03am CDT"
