Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/12/2003,996,1003.5,989.25,999.5,3.5,+0.35%,677729,141053
06/11/2003,985.25,997,980.75,996,10.5,+1.07%,34752,46111
06/10/2003,976.25,986,975.25,985.5,9.5,+0.97%,7052,19150
06/09/2003,981.75,990.5,971.5,976,-10.75,-1.09%,4264,17477
06/06/2003,989,1007.5,985,986.75,-2.75,-0.28%,3412,15993
06/05/2003,984.5,989.75,976.5,989.5,4.5,+0.46%,8385,14516
06/04/2003,972,987,969.5,985,14,+1.44%,2183,8780
06/03/2003,964.25,972,963,971,3.75,+0.39%,2578,9007
06/02/2003,963.25,978.5,963.25,967.25,5,+0.52%,2698,7931
05/30/2003,948,964.75,945.25,962.25,14.25,+1.50%,1180,7395
05/29/2003,952,960.75,944.75,948,-3,-0.32%,2106,8323
05/28/2003,949.5,958.25,948,951,2.75,+0.29%,777,6999
05/27/2003,932.25,952,925.75,948.25,17.25,+1.85%,1432,6834
05/23/2003,928.25,933.5,925.5,931,1.5,+0.16%,121,5942
05/22/2003,918.25,934,918.25,929.5,8.5,+0.92%,497,5927
05/21/2003,920,922.5,912,921,3,+0.33%,721,5796
05/20/2003,921,924.5,910,918,-3.25,-0.35%,736,5850
05/19/2003,938.75,940,918.5,921.25,-22,-2.33%,237,5800
05/16/2003,943.5,948.25,937,943.25,-2,-0.21%,1069,5807
05/15/2003,938,947.25,937.25,945.25,6,+0.64%,350,4893
05/14/2003,944,946.5,933.5,939.25,-2.5,-0.27%,312,4898
05/13/2003,943,945.75,937.5,941.75,-1.25,-0.13%,164,4843
05/12/2003,931.25,945.25,927.5,943,12,+1.29%,391,4857
05/09/2003,919,932.5,918.5,931,11.75,+1.28%,468,4700
05/08/2003,926,928,917.5,919.25,-9,-0.97%,428,4556
05/07/2003,935,937,924.5,928.25,-5.25,-0.56%,123,4470
05/06/2003,925,938.25,923.25,933.5,8.25,+0.89%,821,4576
05/05/2003,927.25,932.25,922.75,925.25,-1,-0.11%,328,3919
05/02/2003,920,929,910,926.25,12.5,+1.37%,439,3991
05/01/2003,914,914.25,899.75,913.75,-1.25,-0.14%,67,3773
04/30/2003,915,920.5,909.25,915,0,0.00%,570,3786
04/29/2003,911.75,922.25,908.75,915,2.75,+0.30%,663,3690
04/28/2003,896.5,916.25,894.75,912.25,15,+1.67%,171,3498
04/25/2003,910,911,895,897.25,-11.25,-1.24%,1238,3467
04/24/2003,915.25,917,904.75,908.5,-8,-0.87%,852,4040
04/23/2003,910.5,918,908,916.5,8,+0.88%,306,3995
04/22/2003,895.5,910.5,884.25,908.5,16.5,+1.85%,772,3972
04/21/2003,893.25,896.5,886,892,2,+0.22%,193,3553
04/17/2003,878,892,877,890,12.5,+1.42%,522,3482
04/16/2003,901,901.5,875.75,877.5,-15,-1.68%,620,3140
04/15/2003,885.25,892.5,879.5,892.5,7.75,+0.88%,581,2877
04/14/2003,874,885,865,884.75,17.75,+2.05%,313,2673
04/11/2003,870.25,881.75,863.5,867,-3.25,-0.37%,821,2615
04/10/2003,865.75,870.5,860.5,870.25,4.75,+0.55%,68,2463
04/09/2003,876.5,885.5,863.25,865.5,-11.5,-1.31%,866,2457
04/08/2003,876,886,870.25,877,1.5,+0.17%,861,2041
04/07/2003,886.25,903.25,875.25,875.5,-1.5,-0.17%,825,1674
04/04/2003,870.75,882.25,870.25,877,5.25,+0.60%,304,1485
04/03/2003,876.5,887.25,871.75,871.75,-4,-0.46%,106,1482
04/02/2003,864.25,882.5,863.25,875.75,20.5,+2.40%,482,1468
04/01/2003,845,858.5,842,855.25,9.75,+1.15%,416,1331
03/31/2003,850.5,857,839.25,845.5,-16,-1.86%,186,1024
03/28/2003,866.5,867.75,858.25,861.5,-4.5,-0.52%,134,1022
03/27/2003,863.75,871.75,855.75,866,-0.75,-0.09%,599,986
03/26/2003,870,873.75,863.75,866.75,-4.25,-0.49%,1247,588
03/25/2003,862.5,877.5,860.5,871,9,+1.04%,381,261
"Downloaded from Barchart.com as of 07-25-2021 07:58am CDT"
