Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/08/2000,1495,1500,1480.5,1489,-5.25,-0.35%,0,0
06/07/2000,1485.25,1500,1479.5,1494.25,9.25,+0.62%,0,0
06/06/2000,1492,1497,1480,1485,-7.75,-0.52%,0,0
06/05/2000,1495,1502.25,1490.5,1492.75,-5.5,-0.37%,0,0
06/02/2000,1477,1511,1477,1498.25,24.75,+1.68%,0,0
06/01/2000,1445,1475.5,1444.25,1473.5,29.75,+2.06%,0,0
05/31/2000,1447,1460,1442.25,1443.75,-4.75,-0.33%,0,0
05/30/2000,1416.25,1449.25,1415.75,1448.5,46.5,+3.32%,0,0
05/26/2000,1406.25,1416.75,1395,1402,-7.75,-0.55%,0,0
05/25/2000,1426.75,1438,1400,1409.75,-12.75,-0.90%,0,0
05/24/2000,1400,1426.75,1390.25,1422.5,19.25,+1.37%,0,0
05/23/2000,1429,1435.75,1403.25,1403.25,-21.5,-1.51%,0,0
05/22/2000,1437,1437.5,1395,1424.75,-11.5,-0.80%,0,0
05/19/2000,1454,1454,1428.75,1436.25,-27.5,-1.88%,0,0
05/18/2000,1486,1486,1463.75,1463.75,-14.75,-1.00%,0,0
05/17/2000,1480,1482,1470,1478.5,-15,-1.00%,0,0
05/16/2000,1490,1495.75,1481.25,1493.5,14.25,+0.96%,0,0
05/15/2000,1448,1479.25,1433,1479.25,27.5,+1.89%,0,0
05/12/2000,1451.75,1451.75,1451.75,1451.75,16,+1.11%,0,0
05/11/2000,1435,1435.75,1428.25,1435.75,27.25,+1.93%,0,0
05/10/2000,1431,1431,1406,1408.5,-32.25,-2.24%,0,0
05/09/2000,1440.75,1456.25,1440.75,1440.75,-10.25,-0.71%,0,0
05/08/2000,1448,1452.75,1448,1451,-9,-0.62%,0,0
05/05/2000,1446,1460,1439.25,1460,16,+1.11%,0,0
05/04/2000,1445,1446,1439,1444,1,+0.07%,0,0
05/03/2000,1450,1450,1436.75,1443,-28.5,-1.94%,0,0
05/02/2000,1482,1482,1471.5,1471.5,-27,-1.80%,0,0
05/01/2000,1512,1512,1498.5,1498.5,17,+1.15%,0,0
04/28/2000,1481.5,1481.5,1481.5,1481.5,-6.75,-0.45%,0,0
04/27/2000,1520,1520,1463.75,1488.25,-8,-0.53%,0,0
04/26/2000,1525.75,1525.75,1496.25,1496.25,-13.75,-0.91%,0,0
04/25/2000,1478,1510,1478,1510,53,+3.64%,0,0
04/24/2000,1445,1457,1445,1457,-10.25,-0.70%,0,0
04/20/2000,1454.75,1467.25,1454.75,1467.25,7.25,+0.50%,0,0
04/19/2000,1460,1460,1456.75,1460,-12.75,-0.87%,0,0
04/18/2000,1432,1472.75,1432,1472.75,40.5,+2.83%,0,0
04/17/2000,1405,1432.25,1399,1432.25,46.25,+3.34%,0,0
04/14/2000,1375,1445,1371.75,1386,-90.25,-6.11%,0,0
04/13/2000,1476.25,1476.25,1476.25,1476.25,-21,-1.40%,0,0
04/12/2000,1525,1535,1497.25,1497.25,-42.75,-2.78%,0,0
04/11/2000,1540,1540,1534.75,1540,-2.75,-0.18%,0,0
04/10/2000,1560,1560,1542.75,1542.75,-7.75,-0.50%,0,0
04/07/2000,1550.5,1550.5,1550.5,1550.5,12.5,+0.81%,0,0
04/06/2000,1538,1538,1538,1538,11.5,+0.75%,0,0
04/05/2000,1540.5,1540.5,1522.5,1526.5,-14,-0.91%,0,0
04/04/2000,1525,1540.5,1481.25,1540.5,-9,-0.58%,0,0
04/03/2000,1530,1549.5,1530,1549.5,13,+0.85%,0,0
03/31/2000,1532,1545,1532,1536.5,11,+0.72%,0,0
03/30/2000,1524.5,1525.5,1518.5,1525.5,-14.5,-0.94%,0,0
03/29/2000,1544.5,1544.5,1540,1540,-12,-0.77%,0,0
03/28/2000,1552,1552,1552,1552,-8.25,-0.53%,0,0
03/27/2000,1560.25,1560.25,1560.25,1560.25,-17,-1.08%,0,0
03/24/2000,1577.25,1577.25,1577.25,1577.25,11.75,+0.75%,0,0
03/23/2000,1565.5,1565.5,1565.5,1565.5,27,+1.75%,0,0
03/22/2000,1538.5,1538.5,1538.5,1538.5,10.5,+0.69%,0,0
03/21/2000,1528,1528,1528,1528,29.5,+1.97%,0,0
03/20/2000,1498.5,1498.5,1498.5,1498.5,-11,-0.73%,0,0
"Downloaded from Barchart.com as of 07-25-2021 07:56am CDT"
