Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/08/2017,2430.25,2436.75,2425,2430.25,0.5,+0.02%,637421,643602
06/07/2017,2427.5,2432.75,2421.75,2429.75,1.25,+0.05%,210510,317154
06/06/2017,2432,2433.25,2424,2428.5,-3.5,-0.14%,102149,177721
06/05/2017,2433.5,2436.5,2430.5,2432,-3.25,-0.13%,42102,115042
06/02/2017,2427,2437,2424.25,2435.25,8,+0.33%,44815,92454
06/01/2017,2411,2427.75,2408,2427.25,18.75,+0.78%,30681,73769
05/31/2017,2408,2414,2400,2408.5,0.5,+0.02%,15195,58569
05/30/2017,2411.25,2414.25,2405.25,2408,-3,-0.12%,12242,56087
05/26/2017,2410.5,2412.75,2405.25,2411,0.5,+0.02%,9736,51269
05/25/2017,2400.5,2414.75,2400,2410.5,11.5,+0.48%,9002,47853
05/24/2017,2393.5,2401.25,2392.25,2399,3.75,+0.16%,7191,44764
05/23/2017,2390.5,2396.5,2384,2395.25,5.5,+0.23%,7837,40771
05/22/2017,2378.5,2391.25,2375.5,2389.75,11.25,+0.47%,3069,39169
05/19/2017,2362,2385,2358.5,2378.5,18,+0.76%,8114,38396
05/18/2017,2351,2371.75,2341.75,2360.5,6,+0.25%,7358,36558
05/17/2017,2393,2393,2352,2354.5,-40,-1.67%,10663,35215
05/16/2017,2396.5,2401.75,2391.5,2394.5,-1,-0.04%,4210,31461
05/15/2017,2386,2399.5,2385.5,2395.5,9.5,+0.40%,3346,29475
05/12/2017,2388,2388.75,2382,2386,-2.5,-0.10%,3994,28639
05/11/2017,2392,2393,2376.5,2388.5,-4.25,-0.18%,3429,29284
05/10/2017,2389.75,2394,2385.5,2392.75,2,+0.08%,7923,28462
05/09/2017,2392.75,2397.5,2386.25,2390.75,-1.75,-0.07%,5010,25791
05/08/2017,2399.25,2403.75,2387.5,2392.5,-2.75,-0.11%,2650,23817
05/05/2017,2383,2396.75,2376.5,2395.25,12.25,+0.51%,4294,23082
05/04/2017,2380,2388,2373.75,2383,2.25,+0.09%,3302,22247
05/03/2017,2381,2383.5,2373.5,2380.75,-2.5,-0.10%,5448,20748
05/02/2017,2383.75,2386,2379.5,2383.25,-1.25,-0.05%,2565,17619
05/01/2017,2378.5,2388,2375,2384.5,6.5,+0.27%,1976,16844
04/28/2017,2383,2386.25,2376,2378,-5.5,-0.23%,3909,16627
04/27/2017,2380,2386,2376.5,2383.5,3.75,+0.16%,4122,15946
04/26/2017,2380.5,2392.25,2379.5,2379.75,-2.75,-0.12%,2808,13926
04/25/2017,2367.25,2386.75,2365.5,2382.5,15.25,+0.64%,6660,13229
04/24/2017,2355,2374,2355,2367.25,22.75,+0.97%,3095,9541
04/21/2017,2349.25,2352.75,2337.75,2344.5,-4.5,-0.19%,1777,9059
04/20/2017,2331.25,2355.25,2330,2349,18.25,+0.78%,2660,8864
04/19/2017,2334.5,2346,2328.5,2330.75,-3.5,-0.15%,2009,8132
04/18/2017,2342,2344.25,2327.75,2334.25,-7.75,-0.33%,2544,7775
04/17/2017,2322.25,2343.25,2320,2342,17.5,+0.75%,1496,6985
04/13/2017,2336.5,2342,2321.25,2324.5,-13.5,-0.58%,2543,6902
04/12/2017,2348.75,2353.25,2335,2338,-10.25,-0.44%,1426,6809
04/11/2017,2351.25,2353,2330.5,2348.25,-1.5,-0.06%,2526,6728
04/10/2017,2350,2360,2345,2349.75,0.25,+0.01%,1570,6130
04/07/2017,2352.5,2357.75,2334.25,2349.5,-1.5,-0.06%,2022,6122
04/06/2017,2342.25,2358.5,2335,2351,7.25,+0.31%,2902,6168
04/05/2017,2356.5,2372,2341.25,2343.75,-10,-0.42%,2696,5718
04/04/2017,2352.25,2356,2342,2353.75,0.75,+0.03%,1963,5389
04/03/2017,2356.75,2360.25,2337.5,2353,-3.25,-0.14%,1348,4370
03/31/2017,2362.5,2363.5,2354.25,2356.25,-5.5,-0.23%,837,4369
03/30/2017,2353.75,2364,2350.75,2361.75,7.75,+0.33%,900,4357
03/29/2017,2349,2356.25,2346,2354,5.75,+0.24%,1281,4414
03/28/2017,2337.25,2357,2330.75,2348.25,13.25,+0.57%,2740,4103
03/27/2017,2335,2338.25,2314.75,2335,-6.5,-0.28%,2219,3652
03/24/2017,2339.25,2349,2328.75,2341.5,4.75,+0.20%,2727,3415
03/23/2017,2339.5,2352.5,2335.25,2336.75,-2.5,-0.11%,2457,3360
03/22/2017,2337.5,2345.25,2329,2339.25,0.25,+0.01%,2308,3269
03/21/2017,2365.5,2375.25,2335,2339,-28,-1.18%,3399,3196
03/20/2017,2369.25,2372.75,2362.5,2367,-5,-0.21%,1314,2615
03/17/2017,2374.25,2379,2369.75,2372,-4.25,-0.18%,932,2438
03/16/2017,2376.75,2385.5,2371.25,2376.25,-1.5,-0.06%,788,2201
03/15/2017,2361.5,2384.25,2361.5,2377.75,17.25,+0.73%,672,1976
03/14/2017,2367,2368,2352.5,2360.5,-8.5,-0.36%,376,1738
03/13/2017,2364.75,2369,2362.5,2369,3,+0.13%,209,1706
"Downloaded from Barchart.com as of 07-25-2021 08:06am CDT"
