Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/13/2002,1024,1028,1008.75,1011.75,-9.5,-0.93%,375702,46014
06/12/2002,1015.25,1023.75,1003.5,1021.25,6,+0.59%,7704,14395
06/11/2002,1037.5,1043.5,1013,1015.25,-18,-1.74%,3095,11253
06/10/2002,1031,1040,1026,1033.25,3.75,+0.36%,1605,10362
06/07/2002,1020,1034.75,1011.75,1029.5,-1,-0.10%,6428,10401
06/06/2002,1052.25,1054.5,1028,1030.5,-21.25,-2.02%,6475,11304
06/05/2002,1044.5,1052.5,1040,1051.75,9,+0.86%,6292,7940
06/04/2002,1040,1048,1032.25,1042.75,2.75,+0.26%,7390,6830
06/03/2002,1066.5,1072.25,1038.25,1040,-29,-2.71%,378,1170
05/31/2002,1067.75,1081.5,1065,1069,1.75,+0.16%,216,1011
05/30/2002,1063.75,1071.25,1056,1067.25,-2,-0.19%,390,1050
05/29/2002,1077.75,1077.75,1068.5,1069.25,-8.75,-0.81%,626,1276
05/28/2002,1087,1089,1071.75,1078,-6,-0.55%,63,730
05/24/2002,1100.25,1101,1084,1084,-14.5,-1.32%,90,719
05/23/2002,1087.25,1100.25,1082.25,1098.5,12,+1.10%,299,720
05/22/2002,1077.5,1087.75,1077.5,1086.5,2,+0.18%,42,467
05/21/2002,1100.25,1102,1081.25,1084.5,-10.5,-0.96%,433,464
05/20/2002,1114.75,1114.75,1092.75,1095,-11.75,-1.06%,56,295
05/17/2002,1105.5,1109,1099.25,1106.75,6.25,+0.57%,100,278
05/16/2002,1091.25,1101.5,1091.25,1100.5,4.5,+0.41%,13,204
05/15/2002,1101,1109.75,1091,1096,-4.25,-0.39%,112,204
05/14/2002,1077.5,1100.75,1077.5,1100.25,23.25,+2.16%,57,136
05/13/2002,1062.5,1077,1056.25,1077,21.5,+2.04%,13,104
05/10/2002,1075.25,1079.5,1054.5,1055.5,-20,-1.86%,6,97
05/09/2002,1086.25,1087,1074.5,1075.5,-12.5,-1.15%,512,373
05/08/2002,1069.25,1091,1066,1088,39.25,+3.74%,10,93
05/07/2002,1048.25,1059.75,1047.75,1048.75,-4.5,-0.43%,0,94
05/06/2002,1064,1077.25,1052,1053.25,-21.25,-1.98%,20,94
05/03/2002,1084.5,1087,1067.75,1074.5,-11.75,-1.08%,21,88
05/02/2002,1087,1092.25,1082.75,1086.25,-3.75,-0.34%,9,97
05/01/2002,1075.25,1090,1068.25,1090,11,+1.02%,8,95
04/30/2002,1069.5,1083.5,1067,1079,12.5,+1.17%,72,94
04/29/2002,1080,1080,1065,1066.5,-7,-0.65%,87,94
04/26/2002,1091.5,1098.5,1073.5,1073.5,-20.75,-1.90%,3,20
04/25/2002,1089.5,1095.75,1089.25,1094.25,0.5,+0.05%,3,19
04/24/2002,1107.5,1111.25,1093.75,1093.75,-11.75,-1.06%,1,19
04/23/2002,1110,1114,1103,1105.5,-5,-0.45%,3,19
04/22/2002,1122,1122.25,1110,1110.5,-18.5,-1.64%,6,19
04/19/2002,1123.5,1131.75,1121,1129,3.75,+0.33%,7,16
04/18/2002,1125.75,1133.5,1119.75,1125.25,-5,-0.44%,7,16
04/17/2002,1132.75,1136.25,1127,1130.25,-2,-0.18%,2,16
04/16/2002,1128,1132.5,1127.5,1132.25,25.75,+2.33%,3,15
04/15/2002,1114.5,1118.25,1103.5,1106.5,-8,-0.72%,7,16
04/12/2002,1112,1116.25,1108,1114.5,8,+0.72%,2,13
04/11/2002,1130,1130.25,1106.5,1106.5,-28.25,-2.49%,5,13
04/10/2002,1129.25,1135,1123.25,1134.75,11.75,+1.05%,7,12
04/09/2002,1130,1132,1121.5,1123,-7.25,-0.64%,8,13
04/08/2002,1122.5,1130.25,1117.75,1130.25,2.25,+0.20%,8,12
04/05/2002,1126,1135.75,1126,1128,-0.75,-0.07%,3,15
04/04/2002,1134.5,1134.5,1125.25,1128.75,-4.75,-0.42%,9,14
04/03/2002,1131.25,1142,1126.5,1133.5,-8,-0.70%,5,12
04/02/2002,1148.25,1148.25,1141,1141.5,-6.5,-0.57%,3,12
04/01/2002,1126.5,1151.75,1126.5,1148,-4.75,-0.41%,13,13
03/28/2002,1154.75,1159.25,1149.75,1152.75,4.25,+0.37%,12,10
03/27/2002,1141.25,1155.5,1141,1148.5,3,+0.26%,2,8
03/26/2002,1140,1151,1139,1145.5,6,+0.53%,2,8
03/25/2002,1151.5,1156,1138.25,1139.5,-13.75,-1.19%,14,6
03/22/2002,1154.5,1160.75,1153.25,1153.25,-3,-0.26%,0,4
03/21/2002,1155,1159.75,1145,1156.25,0.5,+0.04%,9,3
03/20/2002,1157,1166.5,1155.75,1155.75,-22,-1.87%,0,0
03/19/2002,1172,1178.25,1172,1177.75,7,+0.60%,2,0
03/18/2002,1170.75,1170.75,1170.75,1170.75,0.5,+0.04%,2,0
"Downloaded from Barchart.com as of 07-25-2021 07:57am CDT"
