Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/10/2004,1131.5,1136.5,1129.25,1136.25,5.25,+0.46%,59155,134554
06/09/2004,1141.25,1142.5,1130.25,1131,-10.75,-0.94%,59155,134554
06/08/2004,1139.25,1142.25,1135,1141.75,1.75,+0.15%,23462,88336
06/07/2004,1123.25,1141.5,1122.25,1140,17.25,+1.54%,23729,72210
06/04/2004,1122.5,1128.75,1115.25,1122.75,8.5,+0.76%,18158,50394
06/03/2004,1125,1125,1114,1114.25,-10.5,-0.93%,13080,36182
06/02/2004,1114.75,1128,1114.75,1124.75,4,+0.36%,11502,25540
06/01/2004,1120,1122.25,1112,1120.75,1.25,+0.11%,5571,17841
05/28/2004,1121,1122.5,1117,1119.5,-2.5,-0.22%,356,13402
05/27/2004,1115.25,1123.5,1114,1122,6.75,+0.61%,1069,13344
05/26/2004,1111.5,1116,1108.75,1115.25,3.5,+0.31%,5437,12987
05/25/2004,1096.75,1112.5,1089.75,1111.75,15.75,+1.44%,1743,8252
05/24/2004,1092.5,1100.5,1090.75,1096,4.25,+0.39%,3909,7402
05/21/2004,1094.5,1099,1088.5,1091.75,1.75,+0.16%,151,4236
05/20/2004,1084,1091.75,1083.25,1090,4,+0.37%,296,4214
05/19/2004,1094.75,1105,1085.5,1086,-3.5,-0.32%,2658,4189
05/18/2004,1088.5,1093.25,1084.75,1089.5,5,+0.46%,668,2328
05/17/2004,1090.25,1093.5,1077.5,1084.5,-9.5,-0.87%,360,2116
05/14/2004,1090,1100.75,1085.5,1094,1,+0.09%,518,2028
05/13/2004,1098.5,1101.25,1090,1093,-5,-0.46%,301,1919
05/12/2004,1093.75,1099,1075,1098,6.5,+0.60%,399,1943
05/11/2004,1077.5,1094,1077.5,1091.5,9,+0.83%,134,2007
05/10/2004,1089.25,1095.75,1077.75,1082.5,-12.5,-1.14%,623,2032
05/07/2004,1113,1115.75,1094.5,1095,-17,-1.53%,2160,1993
05/06/2004,1116.75,1120.75,1104.25,1112,-9,-0.80%,567,1355
05/05/2004,1115,1123,1112.25,1121,6.5,+0.58%,83,1344
05/04/2004,1115.25,1126.25,1111,1114.5,-0.5,-0.04%,306,1360
05/03/2004,1106.5,1116.5,1103.75,1115,10,+0.90%,164,1351
04/30/2004,1111.75,1117.5,1103,1105,-8,-0.72%,153,1414
04/29/2004,1119,1126.75,1105.75,1113,-9.5,-0.85%,364,1507
04/28/2004,1136.75,1136.75,1119.5,1122.5,-14.5,-1.28%,80,1350
04/27/2004,1136.25,1145,1134,1137,0,0.00%,267,1334
04/26/2004,1137.25,1142.75,1130.5,1137,-1.5,-0.13%,54,1315
04/23/2004,1141.25,1141.25,1132.75,1138.5,2.75,+0.24%,56,1305
04/22/2004,1120.75,1140.5,1117.75,1135.75,14.25,+1.27%,126,1304
04/21/2004,1116,1123.25,1113.5,1121.5,8,+0.72%,128,1276
04/20/2004,1132.25,1137,1112.75,1113.5,-19.25,-1.70%,333,1306
04/19/2004,1131,1133.75,1127.75,1132.75,-0.25,-0.02%,513,1083
04/16/2004,1126.75,1134.5,1121.75,1133,9,+0.80%,122,1043
04/15/2004,1129.75,1132,1118.5,1124,-4.75,-0.42%,235,1007
04/14/2004,1125,1130.5,1119.5,1128.75,1.75,+0.16%,334,1023
04/13/2004,1144,1148.5,1125.5,1127,-15.75,-1.38%,381,881
04/12/2004,1136.5,1145,1135.25,1142.75,4.25,+0.37%,33,800
04/08/2004,1143.25,1148.5,1132,1138.5,-2.5,-0.22%,324,796
04/07/2004,1140.75,1145,1136.25,1141,-2.75,-0.24%,149,805
04/06/2004,1145.25,1146.75,1141,1143.75,-3.25,-0.28%,143,800
04/05/2004,1139.25,1148.25,1137.5,1147,6,+0.53%,201,765
04/02/2004,1131.75,1143.25,1131.25,1141,8.75,+0.77%,582,785
04/01/2004,1126.5,1133,1122.5,1132.25,8.75,+0.78%,73,495
03/31/2004,1124.5,1128,1119,1123.5,-1.25,-0.11%,478,525
03/30/2004,1119.5,1125,1116.75,1124.75,4.5,+0.40%,284,449
03/29/2004,1108,1121.75,1108,1120.25,15.5,+1.40%,271,343
03/26/2004,1104,1112.25,1103.25,1104.75,0.25,+0.02%,91,254
03/25/2004,1095.75,1107.75,1090,1104.5,14.5,+1.33%,98,253
03/24/2004,1090,1095.5,1083.75,1090,0,0.00%,379,233
03/23/2004,1097.75,1098.5,1088.75,1090,-2,-0.18%,99,45
03/22/2004,1098,1103,1086.5,1092,-14,-1.27%,84,19
"Downloaded from Barchart.com as of 07-25-2021 07:59am CDT"
