Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/13/2013,1605,1633.5,1591.75,1631,27,+1.68%,851237,1095330
06/12/2013,1622.25,1632.25,1603.5,1604,-17.25,-1.06%,423644,803534
06/11/2013,1636,1636.5,1615.75,1621.25,-15,-0.92%,201152,539058
06/10/2013,1630.75,1642.5,1628.5,1636.25,3.5,+0.21%,140139,439456
06/07/2013,1616.25,1638,1612.25,1632.75,16,+0.99%,64782,347713
06/06/2013,1603,1618,1591,1616.75,14.75,+0.92%,63903,315940
06/05/2013,1623.25,1626,1599.5,1602,-23.5,-1.45%,52117,288905
06/04/2013,1630,1639.75,1616,1625.5,-5,-0.31%,43159,270185
06/03/2013,1623.25,1632.75,1615.25,1630.5,7.25,+0.45%,44947,251994
05/31/2013,1647.25,1652,1620.5,1623.25,-24.5,-1.49%,24148,237920
05/30/2013,1640.75,1655,1635.75,1647.75,6.5,+0.40%,10492,230468
05/29/2013,1649.25,1651,1632.25,1641.25,-7.75,-0.47%,31649,230393
05/28/2013,1645.75,1666.75,1638.75,1649,4,+0.24%,14983,213231
05/24/2013,1645.75,1649,1629,1645,0.75,+0.05%,21024,209397
05/23/2013,1652,1653,1627.25,1644.25,-5.75,-0.35%,21495,199686
05/22/2013,1660.5,1680.25,1641.5,1650,-10,-0.60%,37341,189951
05/21/2013,1658,1667.25,1654.5,1660,1,+0.06%,9433,176292
05/20/2013,1656.25,1665.5,1654.25,1659,1.75,+0.11%,24600,172040
05/17/2013,1644,1660,1643,1657.25,14.75,+0.90%,16584,162677
05/16/2013,1649,1653,1641,1642.5,-6,-0.36%,11455,148817
05/15/2013,1641.5,1653.75,1637.25,1648.5,6.25,+0.38%,20569,144722
05/14/2013,1625,1642.75,1620.5,1642.25,17.25,+1.06%,12812,129921
05/13/2013,1619.75,1627.25,1616.5,1625,1,+0.06%,11481,120723
05/10/2013,1620.5,1625.25,1614.75,1624,5,+0.31%,18037,111555
05/09/2013,1622,1626.5,1614.25,1619,-4,-0.25%,39303,103343
05/08/2013,1613.75,1624,1611.5,1623,8.25,+0.51%,17258,83297
05/07/2013,1606.5,1615.75,1603.5,1614.75,7.25,+0.45%,12813,75342
05/06/2013,1603.25,1609,1602,1607.5,5,+0.31%,7498,70546
05/03/2013,1586.25,1608.5,1583.75,1602.5,16,+1.01%,14517,67427
05/02/2013,1573,1588.25,1573,1586.5,15.25,+0.97%,8938,62642
05/01/2013,1587.5,1589,1570.25,1571.25,-15,-0.95%,1822,57677
04/30/2013,1582.75,1588.5,1575.5,1586.25,4,+0.25%,4613,57869
04/29/2013,1570.25,1586.25,1567.75,1582.25,11.75,+0.75%,9856,54766
04/26/2013,1575.5,1576,1566.75,1570.5,-5.25,-0.33%,7138,50496
04/25/2013,1567,1582,1564.5,1575.75,7.75,+0.49%,14207,48511
04/24/2013,1567.75,1574,1564.75,1568,0.5,+0.03%,15157,45129
04/23/2013,1550.25,1570.5,1543,1567.5,17.75,+1.15%,14452,41661
04/22/2013,1545,1555,1537.5,1549.75,8.25,+0.54%,9038,39443
04/19/2013,1532.25,1544.75,1530.25,1541.5,13.5,+0.88%,12501,37965
04/18/2013,1537,1547,1524.75,1528,-12,-0.78%,7628,33895
04/17/2013,1562.5,1562.5,1532.25,1540,-22.5,-1.44%,22185,34355
04/16/2013,1539,1564,1538.5,1562.5,25,+1.63%,13927,31100
04/15/2013,1576.25,1576.5,1532.75,1537.5,-38.5,-2.44%,12291,23381
04/12/2013,1582,1583.25,1568.75,1576,-5.75,-0.36%,12948,22661
04/11/2013,1576.75,1586.5,1574.75,1581.75,5,+0.32%,10646,19428
04/10/2013,1556,1579.25,1555,1576.75,19.75,+1.27%,9920,19565
04/09/2013,1554.75,1562.75,1549.5,1557,4,+0.26%,1402,16602
04/08/2013,1539,1556,1536.75,1553,13.25,+0.86%,2499,16425
04/05/2013,1547.5,1547.5,1527,1539.75,-8.5,-0.55%,1641,16443
04/04/2013,1542.25,1551.25,1540.5,1548.25,6,+0.39%,2673,16106
04/03/2013,1559,1561.25,1537.75,1542.25,-16,-1.03%,1067,15151
04/02/2013,1550.75,1561.5,1550,1558.25,8.5,+0.55%,2493,14934
04/01/2013,1557.25,1558,1546.25,1549.75,-6.75,-0.43%,845,13631
03/28/2013,1549.5,1558.5,1544.25,1556.5,5.75,+0.37%,2568,13643
03/27/2013,1551.25,1554.25,1540,1550.75,-0.25,-0.02%,981,12244
03/26/2013,1541,1552.25,1541,1551,10.25,+0.67%,1042,11958
03/25/2013,1545.5,1554.25,1533.5,1540.75,-5,-0.32%,1755,11923
03/22/2013,1532,1547.75,1529,1545.75,12.75,+0.83%,952,11140
03/21/2013,1543,1544.5,1530.75,1533,-10,-0.65%,773,10824
03/20/2013,1532.5,1549.5,1531.75,1543,7,+0.46%,2033,10566
03/19/2013,1540.25,1544.5,1526,1536,-4.25,-0.28%,1171,10503
03/18/2013,1537.5,1545.5,1523.5,1540.25,-6.75,-0.44%,1182,10263
"Downloaded from Barchart.com as of 07-25-2021 08:04am CDT"
