Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/09/2005,1200.75,1207.75,1196.25,1206,5,+0.42%,770432,388370
06/08/2005,1204,1208.5,1198.75,1201,-3,-0.25%,140053,220284
06/07/2005,1202.75,1214.75,1202.5,1204,0.75,+0.06%,36914,111103
06/06/2005,1203.5,1204.5,1198.25,1203.25,-0.25,-0.02%,18933,87263
06/03/2005,1210.25,1212,1200,1203.5,-7,-0.58%,11074,70196
06/02/2005,1207,1210.75,1203.75,1210.5,4.25,+0.35%,4731,63597
06/01/2005,1197,1211.75,1196.75,1206.25,8.75,+0.73%,11913,60599
05/31/2005,1205.5,1207,1197,1197.5,-7.75,-0.64%,8744,53012
05/27/2005,1202.5,1205.25,1201,1205.25,2,+0.17%,991,44178
05/26/2005,1197,1205.25,1197,1203.25,5.75,+0.48%,683,43872
05/25/2005,1198.25,1198.25,1191.5,1197.5,-1.25,-0.10%,3836,43806
05/24/2005,1200.5,1201.5,1195.5,1198.75,-2.5,-0.21%,5092,40350
05/23/2005,1195,1203.75,1194.5,1201.25,6,+0.50%,1196,37507
05/20/2005,1196.25,1197.5,1191.25,1195.25,-1,-0.08%,357,36750
05/19/2005,1190.75,1197.5,1190.75,1196.25,4.5,+0.38%,817,36672
05/18/2005,1179.5,1194,1177.5,1191.75,11.75,+1.00%,1203,36197
05/17/2005,1169.25,1180.5,1166,1180,8,+0.68%,8075,35579
05/16/2005,1161,1172.25,1160,1172,10.5,+0.90%,2139,28172
05/13/2005,1164.75,1170,1151.75,1161.5,-2.5,-0.21%,5090,26157
05/12/2005,1176.5,1179.75,1163.75,1164,-13.5,-1.15%,8367,21641
05/11/2005,1170,1178.25,1163.25,1177.5,6.5,+0.56%,6680,17398
05/10/2005,1180.75,1183,1168.75,1171,-12.25,-1.04%,2614,12825
05/09/2005,1177.75,1185.25,1174,1183.25,7.25,+0.62%,152,11124
05/06/2005,1179.25,1186,1176,1176,-3.5,-0.30%,274,11106
05/05/2005,1180,1184.5,1172.25,1179.5,-0.5,-0.04%,407,11031
05/04/2005,1172,1182.25,1167.75,1180,9.25,+0.79%,333,10963
05/03/2005,1168,1173,1162.25,1170.75,2.5,+0.21%,141,10962
05/02/2005,1165,1168.75,1160.5,1168.25,5.25,+0.45%,210,10911
04/29/2005,1147.5,1163.75,1145.25,1163,15.5,+1.35%,724,10836
04/28/2005,1161,1162.5,1147.5,1147.5,-14.25,-1.23%,256,10358
04/27/2005,1156.25,1165.75,1150,1161.75,3.25,+0.28%,189,10343
04/26/2005,1168.75,1170.5,1157.25,1158.5,-10.25,-0.88%,797,10346
04/25/2005,1161.75,1170.5,1160.25,1168.75,7,+0.60%,1699,9769
04/22/2005,1161,1165.75,1148.5,1161.75,-4.25,-0.36%,401,8995
04/21/2005,1144.25,1168,1143.25,1166,21.75,+1.90%,716,8881
04/20/2005,1162.75,1163.5,1141.5,1144.25,-15.75,-1.36%,2258,8451
04/19/2005,1155,1161,1153.25,1160,8.75,+0.76%,274,7113
04/18/2005,1146.75,1155.5,1140.75,1151.25,3.25,+0.28%,5177,6907
04/15/2005,1165.25,1168.5,1147.75,1148,-17.25,-1.48%,319,1950
04/14/2005,1181.25,1183,1165.25,1165.25,-15.75,-1.33%,414,1816
04/13/2005,1194.75,1195,1179,1181,-14,-1.17%,57,1537
04/12/2005,1189.25,1198,1178.5,1195,6.25,+0.53%,338,1543
04/11/2005,1191.25,1191.75,1186.5,1188.75,0,0.00%,32,1459
04/08/2005,1199.5,1200.5,1188.25,1188.75,-11.75,-0.98%,178,1457
04/07/2005,1194.25,1200.5,1191.75,1200.5,6.25,+0.52%,151,1399
04/06/2005,1192,1198,1189.5,1194.25,3.75,+0.31%,57,1333
04/05/2005,1185.5,1191.5,1183.25,1190.5,5.5,+0.46%,26,1353
04/04/2005,1182.25,1186.5,1176.25,1185,2.25,+0.19%,252,1351
04/01/2005,1195.5,1198.25,1177.75,1182.75,-6.25,-0.53%,614,1180
03/31/2005,1189.75,1192.75,1187.5,1189,-1.5,-0.13%,277,649
03/30/2005,1177.75,1190.5,1176.25,1190.5,15.5,+1.32%,160,462
03/29/2005,1180.75,1188,1172,1175,-7.75,-0.66%,87,484
03/28/2005,1182.5,1188.5,1182.5,1182.75,2,+0.17%,32,431
03/24/2005,1180.25,1189.5,1180.25,1180.75,0.75,+0.06%,157,413
03/23/2005,1179.25,1185.25,1175.75,1180,0.5,+0.04%,371,421
03/22/2005,1190.25,1198.5,1177.75,1179.5,-12,-1.01%,230,122
03/21/2005,1192,1198,1188,1191.5,-4.5,-0.38%,105,85
"Downloaded from Barchart.com as of 07-25-2021 07:59am CDT"
