Time,Open,High,Low,Last,Change,%Chg,Volume
2004-12-02,11190.5211884563,11247.610290409702,11153.518992745774,11200.036038781871,8.0,+0.08%,95582.0
2004-12-03,11235.98102890067,11261.353963102187,11168.319871029982,11186.292366089394,-13.0,-0.12%,107511.0
2004-12-06,11175.720310172092,11194.750010823218,11135.546497686377,11146.118553603668,-38.0,-0.36%,74271.0
2004-12-07,11148.232964787128,11179.94913253901,11038.283583247263,11050.970050348013,-90.0,-0.85%,114478.0
2004-12-08,11042.51240561418,11114.402385851781,11040.39799443072,11108.059152301406,54.0,+0.52%,98884.0
2004-12-09,11057.617526505606,11133.484542124845,10977.535676685275,11112.410371119513,39.0,+0.37%,31125.0
2004-12-13,11149.290170378852,11231.47943729971,11131.377125024308,11229.372020199182,96.0,+0.91%,76735.0
2004-12-14,11227.26460309865,11281.003739162275,11201.975597892233,11260.983276707193,30.0,+0.28%,74198.0
2004-12-15,11256.76844250613,11293.648241765488,11217.781226146233,11271.520362209867,10.0,+0.09%,93169.0
2004-12-16,11268.359236559074,11315.776121321098,11244.123939902922,11297.86307596655,25.0,+0.23%,98158.0
2004-12-17,11290.487116114677,11314.722412770825,11214.620100495433,11250.446191204524,-45.0,-0.42%,106745.0
2004-12-20,11239.909105701854,11317.883538421635,11228.31831164891,11258.875859606662,8.0,+0.07%,80508.0
2004-12-21,11256.76844250613,11348.441086379391,11250.446191204524,11341.065126527512,78.0,+0.73%,73106.0
2004-12-22,11338.957709426983,11421.146976347838,11329.474332474576,11403.233930993287,59.0,+0.55%,59294.0
2004-12-23,11396.91167969169,11462.241609808267,11386.37459418901,11413.771016495968,10.0,+0.09%,38173.0
2004-12-27,11421.146976347838,11462.241609808267,11369.515257384737,11380.052342887411,-32.0,-0.30%,44439.0
2004-12-28,11381.10605143768,11453.811941406118,11380.052342887411,11449.597107205049,66.0,+0.61%,36749.0
2004-12-29,11450.650815755323,11459.080484157455,11381.10605143768,11426.415519099168,-22.0,-0.20%,40199.0
2004-12-30,11425.361810548895,11440.113730252651,11374.783800136076,11377.94492578688,-46.0,-0.42%,27484.0
2004-12-31,11389.53571983981,11420.09326779758,11341.065126527512,11346.33366927885,-30.0,-0.28%,19961.0
2005-01-03,11360.031880432327,11460.134192707726,11286.272281913616,11327.366915374036,-18.0,-0.17%,113280.0
2005-01-04,11325.259498273499,11355.817046231257,11177.74030123608,11219.888643246779,-102.0,-0.95%,127401.0
2005-01-05,11221.996060347303,11263.090693807737,11146.129044728052,11155.61242168047,-61.0,-0.57%,116275.0
2005-01-06,11158.77354733127,11250.446191204524,11158.77354733127,11191.438512389554,34.0,+0.32%,107873.0
2005-01-07,11189.331095289019,11236.747980051045,11140.86050197672,11168.25692428367,-22.0,-0.21%,110499.0
2005-01-10,11183.00884398741,11246.231357003451,11153.505004579933,11198.814472241429,29.0,+0.27%,96262.0
2005-01-11,11192.492220939817,11205.136723543024,11098.712159966033,11125.054873722716,-70.0,-0.66%,101958.0
2005-01-12,11152.45129602966,11197.760763691154,11064.993486357473,11174.579175585272,47.0,+0.45%,126812.0
2005-01-13,11186.169969638211,11190.384803839286,11043.91931535213,11066.047194907746,-103.0,-0.97%,100994.0
2005-01-14,11070.262029108806,11134.53825067511,11060.7786521564,11113.46407966977,45.0,+0.43%,66747.0
2005-01-18,11127.16229082324,11206.190432093284,11068.154612008266,11190.384803839286,73.0,+0.69%,90499.0
2005-01-19,11193.545929490081,11198.814472241429,11052.34898375426,11094.497325764954,-91.0,-0.86%,81757.0
2005-01-20,11059.724943606128,11114.517788220033,11017.576601595438,11035.489646949985,-56.0,-0.53%,114507.0
2005-01-21,11043.91931535213,11076.58428041041,10940.65587742592,10951.192962928597,-80.0,-0.76%,96710.0
2005-01-24,10965.944882632342,11001.770973341438,10923.796540621643,10940.65587742592,-10.0,-0.10%,116195.0
2005-01-25,10950.13925437833,11074.476863309872,10949.085545828064,11028.11368709811,83.0,+0.80%,93266.0
2005-01-26,11041.811898251584,11096.604742865495,11035.489646949985,11051.295275203996,22.0,+0.21%,86900.0
2005-01-27,11042.865606801857,11062.886069256938,10983.857927986888,11030.221104198643,-20.0,-0.19%,94300.0
2005-01-28,11036.543355500244,11044.973023902392,10935.387334674582,11008.09322464303,-21.0,-0.20%,93047.0
2005-01-31,11043.91931535213,11071.315737659075,11013.36176739437,11048.134149553192,38.0,+0.36%,72675.0
2005-02-01,11043.91931535213,11134.53825067511,11029.167395648388,11108.195536918432,57.0,+0.54%,67306.0
2005-02-02,11119.78633097137,11187.223678188484,11102.926994167095,11153.505004579933,43.0,+0.41%,73556.0
2005-02-03,11145.075336177797,11166.149507183134,11110.302954018962,11154.5587131302,1.0,+0.01%,67597.0
2005-02-04,11153.505004579933,11295.75565886602,11138.75308487618,11269.412945109332,109.0,+1.03%,87112.0
2005-02-07,11286.272281913616,11302.077910167623,11264.144402357999,11274.681487860673,5.0,+0.05%,58185.0
2005-02-08,11272.574070760138,11318.937246971902,11266.251819458541,11297.86307596655,22.0,+0.21%,66810.0
2005-02-09,11295.75565886602,11333.689166675646,11230.425728749446,11246.231357003451,-49.0,-0.46%,85168.0
2005-02-10,11240.962814252116,11345.279960728582,11240.962814252116,11323.15208117297,73.0,+0.68%,83192.0
2005-02-11,11332.635458125382,11415.878433596496,11281.003739162275,11386.37459418901,60.0,+0.56%,91588.0
2005-02-14,11393.75055404089,11400.072805342486,11355.817046231257,11372.67638303554,-13.0,-0.12%,45831.0
2005-02-15,11369.515257384737,11436.952604601844,11362.139297532858,11420.09326779758,45.0,+0.42%,74059.0
2005-02-16,11423.254393448377,11443.274855903448,11364.246714633398,11419.039559247303,-1.0,-0.01%,67527.0
2005-02-17,11420.09326779758,11427.46922764944,11332.635458125382,11336.85029232645,-78.0,-0.72%,86544.0
2005-02-18,11338.957709426983,11377.94492578688,11307.34645291896,11376.891217236613,38.0,+0.35%,68378.0
2005-02-22,11366.354131733939,11368.461548834464,11179.847718336605,11188.277386738744,-179.0,-1.66%,107032.0
2005-02-23,11188.277386738744,11279.95003061201,11179.847718336605,11259.929568156924,68.0,+0.64%,92602.0
2005-02-24,11262.03698525746,11341.065126527512,11218.834934696495,11328.420623924307,65.0,+0.61%,97047.0
2005-02-25,11328.420623924307,11432.737770400769,11312.614995670301,11424.308101998628,91.0,+0.85%,71752.0
2005-02-28,11427.46922764944,11447.48969010452,11307.34645291896,11356.87075478153,-64.0,-0.59%,85602.0
2005-03-01,11353.709629130728,11440.113730252651,11341.065126527512,11408.502473744626,49.0,+0.45%,83258.0
2005-03-02,11389.53571983981,11460.134192707726,11357.924463331794,11392.696845490615,-15.0,-0.14%,112206.0
2005-03-03,11389.53571983981,11455.91935850666,11345.279960728582,11407.448765194362,14.0,+0.13%,109699.0
2005-03-04,11406.39505664409,11560.236504983115,11405.341348093822,11544.430876729106,130.0,+1.20%,91683.0
2005-03-07,11559.182796432859,11572.881007586335,11512.819620221098,11525.464122824298,-18.0,-0.16%,36151.0
2005-03-08,11511.765911670838,11544.430876729106,11485.423197914148,11503.336243268684,-21.0,-0.19%,86419.0
2005-03-09,11502.282534718412,11533.89379122644,11373.730091585803,11382.15975998794,-115.0,-1.05%,124963.0
2005-03-10,11416.909349782121,11453.877786015108,11379.940913549124,11453.877786015108,42.0,+0.39%,30960.0
2005-03-14,11426.415519099168,11452.821544979877,11389.447082866172,11449.652821874199,27.0,+0.25%,75167.0
2005-03-15,11452.821544979877,11481.340052931037,11377.828431478672,11385.222118725273,-61.0,-0.56%,90214.0
2005-03-16,11380.997154584356,11416.909349782121,11235.235891722865,11258.473194497881,-120.0,-1.11%,113019.0
2005-03-17,11269.035604850162,11288.047943484273,11221.504758264886,11248.967025180822,-9.0,-0.08%,83604.0
2005-03-18,11259.529435533113,11279.598015202437,11173.973911679623,11233.12340965241,-15.0,-0.14%,111770.0
2005-03-21,11233.12340965241,11248.967025180822,11150.736608904599,11176.086393750082,-54.0,-0.51%,94601.0
2005-03-22,11171.861429609164,11232.067168617175,11052.506192628376,11077.855977473846,-93.0,-0.88%,116231.0
2005-03-23,11068.349808156794,11110.599449565916,11038.775059170412,11058.843638839742,-18.0,-0.17%,115131.0
2005-03-24,11067.293567121566,11134.892993376181,11049.337469522683,11056.731156769287,-2.0,-0.02%,75464.0
2005-03-28,11081.024700579528,11143.342921657997,11070.462290227246,11094.755834037509,36.0,+0.34%,74315.0
2005-03-29,11095.812075072736,11134.892993376181,10997.581658796502,11023.987684677211,-67.0,-0.64%,120138.0
2005-03-30,11027.1564077829,11165.523983397794,11025.043925712429,11151.79284993983,121.0,+1.16%,111254.0
2005-03-31,11153.905332010287,11167.636465468258,11094.755834037509,11111.655690601157,-38.0,-0.36%,81266.0
2005-04-01,11119.049377847752,11181.367598926217,10979.625561197627,11017.650238465843,-89.0,-0.85%,130364.0
2005-04-04,11007.087828113561,11048.281228487454,10953.219535316919,11027.1564077829,9.0,+0.09%,104922.0
2005-04-05,11032.437612959027,11082.080941614766,11022.931443641986,11069.406049192023,40.0,+0.38%,87164.0
2005-04-06,11075.743495403387,11137.005475446636,11075.743495403387,11113.76817267161,42.0,+0.40%,94834.0
2005-04-07,11113.76817267161,11172.917670644385,11081.024700579528,11164.467742362573,48.0,+0.46%,95939.0
2005-04-08,11165.523983397794,11169.748947538708,11039.831300205631,11064.124844015889,-95.0,-0.90%,84133.0
2005-04-11,11051.449951593147,11087.362146790905,11041.943782276092,11051.449951593147,-12.0,-0.11%,76573.0
2005-04-12,11048.281228487454,11137.005475446636,10945.825848070324,11107.430726460245,53.0,+0.51%,137604.0
2005-04-13,11108.48696749547,11125.386824059124,10971.175632915803,10994.412935690816,-107.0,-1.02%,116298.0
2005-04-14,10996.525417761275,11015.537756395377,10789.502174856541,10829.63933419521,-156.0,-1.50%,153664.0
2005-04-15,10809.570754525867,10850.764154899773,10634.234742677985,10650.078358206418,-170.0,-1.66%,176699.0
2005-04-18,10628.95353750185,10683.878071333716,10583.535172987029,10639.51594785413,-10.0,-0.10%,155509.0
2005-04-19,10660.640768558691,10744.083810341728,10640.572188889353,10707.11537410874,64.0,+0.64%,107560.0
2005-04-20,10741.971328271273,10762.039907940602,10561.354111247238,10583.535172987029,-117.0,-1.15%,153335.0
2005-04-21,10588.816378163176,10818.020682807706,10576.141485740436,10801.120826244043,206.0,+2.06%,128268.0
2005-04-22,10783.164728645172,10800.064585208818,10636.347224748446,10760.983666905375,-38.0,-0.37%,120904.0
2005-04-25,10758.871184834914,10848.65167282932,10750.421256553098,10832.808057300908,68.0,+0.67%,90471.0
2005-04-26,10827.526852124764,10846.539190758871,10719.790266531469,10732.465158954208,-95.0,-0.93%,110142.0
2005-04-27,10726.127712742838,10797.952103138361,10645.853394065494,10767.321113116739,33.0,+0.32%,132577.0
2005-04-28,10767.321113116739,10779.996005539482,10605.716234726828,10630.009778537074,-130.0,-1.28%,132266.0
2005-04-29,10627.897296466619,10775.77104139857,10612.053680938196,10770.48983622244,133.0,+1.32%,144268.0
2005-05-02,10766.264872081514,10841.257985582724,10756.758702764468,10831.751816265669,58.0,+0.57%,93560.0
2005-05-03,10829.63933419521,10888.788832168004,10779.996005539482,10861.32656525206,28.0,+0.27%,125043.0
2005-05-04,10864.495288357739,10977.513079127164,10843.37046765318,10955.332017387369,89.0,+0.87%,113526.0
2005-05-05,10950.050812211222,10990.187971549902,10874.001457674796,10927.869750471438,-26.0,-0.25%,121900.0
2005-05-06,10925.75726840098,10997.581658796502,10904.63244769641,10918.36358115438,-9.0,-0.09%,98929.0
2005-05-09,10924.701027365763,10969.063150845333,10895.126278379365,10957.444499457824,37.0,+0.36%,82065.0
2005-05-10,10950.050812211222,10954.275776352146,10818.020682807706,10851.820395935007,-100.0,-0.96%,116857.0
2005-05-11,10843.37046765318,10903.576206661188,10753.589979658782,10880.33890388617,27.0,+0.26%,133933.0
2005-05-12,10880.33890388617,10903.576206661188,10752.533738623551,10760.983666905375,-113.0,-1.10%,138435.0
2005-05-13,10773.658559328116,10813.795718666788,10640.572188889353,10729.296435848531,-30.0,-0.29%,142612.0
2005-05-16,10720.8465075667,10835.976780406585,10714.509061355335,10828.58309315998,94.0,+0.93%,91248.0
2005-05-17,10827.526852124764,10924.701027365763,10787.389692786086,10918.36358115438,85.0,+0.83%,103677.0
2005-05-18,10915.194858048708,11082.080941614766,10895.126278379365,11059.899879874974,134.0,+1.30%,113343.0
2005-05-19,11054.618674698828,11097.924557143187,11031.381371923804,11086.305905755682,25.0,+0.24%,98253.0
2005-05-20,11084.193423685223,11095.812075072736,11016.593997430613,11072.574772297708,-13.0,-0.12%,75353.0
2005-05-23,11068.349808156794,11163.411501327344,11064.124844015889,11132.780511305715,57.0,+0.54%,82748.0
2005-05-24,11127.499306129585,11128.55554716481,11069.406049192023,11091.587110931823,-39.0,-0.37%,86777.0
2005-05-25,11083.137182649994,11085.249664720452,11017.650238465843,11062.012361945423,-28.0,-0.27%,75858.0
2005-05-26,11067.293567121566,11143.342921657997,11064.124844015889,11132.780511305715,67.0,+0.64%,55643.0
2005-05-27,11128.55554716481,11152.849090975054,11112.711931636388,11144.39916269324,11.0,+0.10%,31986.0
2005-05-31,11146.51164476368,11149.680367869381,11054.618674698828,11069.406049192023,-71.0,-0.67%,77270.0
2005-06-01,11072.574772297708,11189.81752720804,11059.899879874974,11129.611788200034,57.0,+0.54%,109788.0
2005-06-02,11143.342921657997,11163.411501327344,11104.262003354559,11152.849090975054,22.0,+0.21%,66517.0
2005-06-03,11150.736608904599,11165.523983397794,11034.55009502949,11070.462290227246,-78.0,-0.74%,89015.0
2005-06-06,11065.181085051112,11073.631013332933,11018.706479501066,11058.843638839742,-11.0,-0.10%,59114.0
2005-06-07,11058.843638839742,11176.086393750082,11056.731156769287,11084.193423685223,24.0,+0.23%,113046.0
2005-06-08,11086.305905755682,11138.061716481865,11049.337469522683,11077.855977473846,-6.0,-0.06%,90700.0
2005-06-09,11025.327866859308,11072.655898339668,10979.051569411828,11044.25907945145,13.0,+0.12%,28351.0
2005-06-13,11091.587110931823,11176.77756759647,11052.67295171463,11113.673525622653,20.0,+0.19%,102536.0
2005-06-14,11114.725259655554,11175.725833563583,11096.845781096301,11135.759940313492,21.0,+0.20%,85929.0
2005-06-15,11133.656472247694,11173.622365497782,11071.604164306777,11149.432482741147,13.0,+0.12%,103191.0
2005-06-16,11149.432482741147,11180.984503728057,11119.983929820033,11153.639418872746,4.0,+0.04%,82891.0
2005-06-17,11151.535950806947,11247.243747800576,11151.535950806947,11196.760514221514,41.0,+0.39%,90380.0
2005-06-20,11186.243173892555,11222.002131011048,11142.070344510876,11183.087971793859,-13.0,-0.12%,69163.0
2005-06-21,11186.243173892555,11215.691726813666,11157.84635500433,11194.657046155722,11.0,+0.10%,78100.0
2005-06-22,11190.450110024138,11234.622939405806,11151.535950806947,11183.087971793859,-11.0,-0.10%,73935.0
2005-06-23,11184.139705826752,11190.450110024138,10971.689431181561,10975.896367313153,-197.0,-1.85%,127972.0
2005-06-24,10982.206771510531,11000.086250069773,10839.170943036528,10859.153889661578,-111.0,-1.06%,108752.0
2005-06-27,10850.740017398402,10892.809378714283,10805.515453983831,10857.05042159579,-2.0,-0.02%,94347.0
2005-06-28,10859.153889661578,10971.689431181561,10858.102155628681,10968.534229082867,106.0,+1.03%,77852.0
2005-06-29,10965.379026984183,10995.879313938198,10912.79232533932,10920.154463569608,-46.0,-0.44%,75632.0
2005-06-30,10924.361399701198,10970.63769714865,10814.98106027991,10834.964006904942,-81.0,-0.78%,106376.0
2005-07-01,10834.964006904942,10901.223250977455,10834.964006904942,10867.56776192476,31.0,+0.30%,69758.0
2005-07-05,10866.51602789186,10947.499548424934,10832.860538839162,10924.361399701198,54.0,+0.52%,86587.0
2005-07-06,10921.206197602503,10942.240878260442,10812.877592214112,10820.23973044439,-99.0,-0.95%,94720.0
2005-07-07,10817.084528345698,10875.981634187938,10581.496104976773,10867.56776192476,45.0,+0.44%,149084.0
2005-07-08,10887.5507085498,11025.327866859308,10854.946953529989,11013.758792497445,139.0,+1.35%,113900.0
2005-07-11,11014.810526530333,11102.104451260795,11014.810526530333,11086.328440767333,69.0,+0.66%,85375.0
2005-07-12,11083.173238668645,11111.570057556857,11044.25907945145,11072.655898339668,-13.0,-0.12%,94094.0
2005-07-13,11073.707632372569,11133.656472247694,11065.29376010939,11124.190865951628,49.0,+0.47%,86273.0
2005-07-14,11131.553004181893,11224.105599076835,11122.087397885834,11206.226120517591,78.0,+0.74%,114862.0
2005-07-15,11198.863982287306,11225.157333109735,11163.10502516881,11207.277854550488,1.0,+0.01%,63852.0
2005-07-18,11200.967450353108,11204.122652451795,11136.811674346389,11166.260227267509,-39.0,-0.37%,73353.0
2005-07-19,11180.984503728057,11235.674673438709,11166.260227267509,11214.639992780763,46.0,+0.43%,77743.0
2005-07-20,11183.087971793859,11261.968024261127,11141.01861047798,11235.674673438709,20.0,+0.19%,108445.0
2005-07-21,11233.571205372918,11316.658193971773,11168.363695333288,11188.346641958347,-45.0,-0.42%,135314.0
2005-07-22,11176.77756759647,11230.416003274217,11147.329014675366,11217.795194879462,28.0,+0.26%,73198.0
2005-07-25,11220.950396978145,11254.60588603085,11150.48421677405,11178.881035662273,-37.0,-0.35%,75389.0
2005-07-26,11177.829301629374,11192.55357808992,11126.294334017417,11146.277280642458,-31.0,-0.29%,83651.0
2005-07-27,11144.173812576668,11209.381322616282,11135.759940313492,11199.915716320205,51.0,+0.48%,71713.0
2005-07-28,11202.019184386003,11280.899236853282,11192.55357808992,11271.433630557198,68.0,+0.64%,76713.0
2005-07-29,11278.795768787486,11290.364843149355,11202.019184386003,11229.364269241323,-40.0,-0.37%,74123.0
2005-08-01,11226.209067142634,11246.192013767675,11169.415429366203,11183.087971793859,-44.0,-0.41%,65581.0
2005-08-02,11187.294907925438,11261.968024261127,11184.139705826752,11235.674673438709,50.0,+0.47%,76166.0
2005-08-03,11230.416003274217,11271.433630557198,11194.657046155722,11261.968024261127,25.0,+0.23%,61110.0
2005-08-04,11266.17496039273,11266.17496039273,11154.69115290564,11164.156759201716,-93.0,-0.87%,72739.0
2005-08-05,11169.415429366203,11186.243173892555,11101.052717227889,11115.776993688445,-46.0,-0.43%,73090.0
2005-08-08,11114.725259655554,11156.794620971434,11070.552430273872,11104.207919326574,-11.0,-0.10%,69740.0
2005-08-09,11096.845781096301,11195.708780188621,11092.638844964713,11182.03623776095,74.0,+0.70%,78194.0
2005-08-10,11179.932769695171,11291.416577182243,11123.139131918724,11173.622365497782,-8.0,-0.08%,123614.0
2005-08-11,11171.518897431983,11251.450683932166,11152.587684839842,11237.778141504508,61.0,+0.57%,107529.0
2005-08-12,11235.674673438709,11246.192013767675,11123.139131918724,11146.277280642458,-87.0,-0.81%,94188.0
2005-08-15,11144.173812576668,11219.898662945241,11112.62179158976,11210.433056649175,61.0,+0.58%,77446.0
2005-08-16,11211.484790682074,11219.898662945241,11060.035089944904,11077.914568504157,-126.0,-1.18%,98160.0
2005-08-17,11088.431908833132,11152.587684839842,11049.517749615943,11108.41485545817,29.0,+0.28%,97279.0
2005-08-18,11113.673525622653,11155.74288693853,11064.24202607649,11114.725259655554,6.0,+0.06%,89561.0
2005-08-19,11118.93219578714,11192.55357808992,11116.828727721344,11139.966876445074,24.0,+0.23%,73416.0
2005-08-22,11136.811674346389,11208.329588583394,11076.862834471258,11136.811674346389,-3.0,-0.03%,103437.0
2005-08-23,11141.01861047798,11149.432482741147,11050.569483648838,11095.794047063406,-39.0,-0.37%,83686.0
2005-08-24,11094.742313030503,11114.725259655554,10962.223824885486,10976.948101346043,-113.0,-1.07%,120426.0
2005-08-25,10977.999835378941,11014.810526530333,10972.74116521446,11001.137984102672,23.0,+0.22%,68719.0
2005-08-26,10999.03451603688,11014.810526530333,10928.568335832782,10945.396080359134,-53.0,-0.51%,94981.0
2005-08-29,10880.188570319526,11036.896941221175,10861.257357727367,11020.069196694816,71.0,+0.68%,110219.0
2005-08-30,11019.01746266192,11020.069196694816,10889.654176615593,10953.80995262232,-63.0,-0.60%,132368.0
2005-08-31,10936.982208095962,11052.67295171463,10895.964580812975,11045.310813484346,87.0,+0.84%,141397.0
2005-09-01,11040.052143319863,11072.655898339668,10966.430761017073,11003.241452168473,-40.0,-0.38%,117150.0
2005-09-02,11001.137984102672,11043.207345418556,10973.792899247355,11003.241452168473,0.0,0.00%,88708.0
2005-09-06,11035.845207188277,11144.173812576668,11028.483068957994,11135.759940313492,126.0,+1.20%,90249.0
2005-09-07,11138.915142412183,11189.398375991239,11117.880461754232,11172.570631464889,35.0,+0.33%,76340.0
2005-09-08,11009.278444688021,11025.877432165877,10961.556355689194,10990.604583775443,-29.0,-0.27%,34260.0
2005-09-12,11142.070344510872,11144.145217945605,11103.68518596833,11121.32161016355,0.0,0.00%,64175.0
2005-09-13,11107.834932837795,11123.39648359828,11038.326672774278,11057.000533686862,-62.0,-0.58%,102230.0
2005-09-14,11058.037970404219,11079.824141468916,10972.96815958021,10991.642020492802,-63.0,-0.59%,94505.0
2005-09-15,10992.679457210168,11022.765122013781,10955.331735384989,10993.716893927529,2.0,+0.02%,102084.0
2005-09-16,10995.791767362258,11091.235945359935,10986.454836905972,11072.56208444736,76.0,+0.72%,91983.0
2005-09-19,11058.037970404219,11069.44977429524,10955.331735384989,11003.053824383822,-67.0,-0.63%,81094.0
2005-09-20,10999.941514231736,11045.588729795836,10899.310152647233,10916.946576842449,-83.0,-0.78%,106190.0
2005-09-21,10911.75939325562,10934.583001037669,10794.529044193261,10809.053158236393,-104.0,-0.99%,124950.0
2005-09-22,10795.566480910627,10876.486544865174,10772.742873128575,10842.2511331921,32.0,+0.31%,135930.0
2005-09-23,10829.801892583706,10882.71116516937,10795.566480910627,10843.288569909459,1.0,+0.01%,93479.0
2005-09-26,10885.823475321471,10938.732747907132,10831.876766018444,10879.59885501728,35.0,+0.33%,103636.0
2005-09-27,10879.59885501728,10924.20863386401,10838.101386322638,10887.898348756209,8.0,+0.08%,102202.0
2005-09-28,10880.636291734634,10937.69531118977,10843.288569909459,10902.422462799326,14.0,+0.13%,102460.0
2005-09-29,10904.49733623406,10989.56714705807,10837.063949605264,10972.96815958021,68.0,+0.65%,144528.0
2005-09-30,10977.117906449668,11027.952305600615,10950.144551798161,11009.278444688021,35.0,+0.33%,81009.0
2005-10-03,11015.503064992225,11037.289236056908,10943.919931493961,10962.593792406558,-45.0,-0.42%,95023.0
2005-10-04,10959.481482254452,10995.791767362258,10838.101386322638,10844.326006626829,-114.0,-1.08%,111322.0
2005-10-05,10841.213696474733,10857.812683952588,10729.170530999198,10735.395151303399,-105.0,-1.00%,159908.0
2005-10-06,10735.395151303399,10786.229550454334,10626.464295979966,10710.496670086615,-24.0,-0.23%,186535.0
2005-10-07,10718.796163825536,10764.443379389642,10691.822809174026,10709.459233369245,-1.0,-0.01%,112079.0
2005-10-10,10711.534106803983,10749.91926534653,10636.838663153627,10642.025846740462,-65.0,-0.63%,97588.0
2005-10-11,10644.100720175193,10729.170530999198,10638.913536588361,10660.699707653039,18.0,+0.18%,134872.0
2005-10-12,10645.138156892555,10718.796163825536,10588.079137437424,10600.528378045821,-58.0,-0.56%,184108.0
2005-10-13,10611.940181936847,10649.287903762035,10559.030909351184,10598.453504611085,-2.0,-0.02%,155242.0
2005-10-14,10602.603251480556,10701.159739630311,10599.490941328448,10687.673062304573,86.0,+0.84%,130344.0
2005-10-17,10693.897682608764,10769.630562976481,10660.699707653039,10758.218759085452,68.0,+0.66%,104865.0
2005-10-18,10763.405942672285,10788.304423889067,10670.036638109339,10691.822809174026,-64.0,-0.62%,112861.0
2005-10-19,10678.336131848271,10843.288569909459,10628.539169414706,10838.101386322638,141.0,+1.37%,176609.0
2005-10-20,10834.989076170532,10847.438316778931,10645.138156892555,10673.14894826144,-159.0,-1.52%,186398.0
2005-10-21,10661.737144370407,10732.282841151295,10593.266321024255,10623.351985827874,-48.0,-0.47%,158066.0
2005-10-24,10630.614042849435,10796.603917627994,10622.314549110512,10787.266987171703,158.0,+1.54%,140761.0
2005-10-25,10785.192113736972,10818.390088692675,10717.758727108167,10783.117240302236,-4.0,-0.04%,123911.0
2005-10-26,10785.192113736972,10839.13882303999,10738.507461455496,10762.368505954915,-20.0,-0.19%,144186.0
2005-10-27,10755.106448933351,10765.48081610701,10618.164802241034,10635.801226436268,-122.0,-1.18%,125787.0
2005-10-28,10621.277112393143,10805.940848084283,10612.977618654215,10794.529044193261,153.0,+1.49%,137349.0
2005-10-31,10796.603917627994,10891.010658908299,10790.379297323794,10799.716227780096,5.0,+0.05%,114782.0
2005-11-01,10810.090594953743,10857.812683952588,10803.865974649558,10821.50239884478,21.0,+0.20%,96733.0
2005-11-02,10820.464962127413,10896.197842495128,10776.892619998041,10878.561418299907,55.0,+0.53%,104328.0
2005-11-03,10879.59885501728,10969.855849428113,10862.999867539416,10932.508127602934,52.0,+0.50%,112749.0
2005-11-04,10932.508127602934,10958.444045537095,10878.561418299907,10928.358380733474,-4.0,-0.04%,85499.0
2005-11-07,10930.43325416821,10995.791767362258,10910.721956538255,10970.893286145478,41.0,+0.39%,85286.0
2005-11-08,10969.855849428113,10983.342526753873,10932.508127602934,10965.706102558648,-5.0,-0.05%,70857.0
2005-11-09,10963.631229123923,11015.503064992225,10927.320944016114,10959.481482254452,-6.0,-0.06%,92356.0
2005-11-10,10962.593792406558,11075.674394599451,10932.508127602934,11059.075407121598,96.0,+0.91%,121085.0
2005-11-11,11067.37490086051,11120.284173446194,11052.850786817398,11110.947242989892,50.0,+0.47%,44484.0
2005-11-14,11107.834932837795,11131.69597733722,11093.31081879467,11127.54623046775,16.0,+0.15%,63435.0
2005-11-15,11115.09698985936,11164.893952292934,11080.86157818627,11120.284173446194,-7.0,-0.07%,101785.0
2005-11-16,11114.059553141982,11138.958034358775,11072.56208444736,11106.79749612043,-13.0,-0.12%,91393.0
2005-11-17,11102.64774925097,11149.33240153243,11083.973888338378,11141.032907793508,33.0,+0.31%,87677.0
2005-11-18,11142.070344510872,11200.166800683373,11116.134426576731,11185.642686640245,43.0,+0.40%,95208.0
2005-11-21,11188.754996792344,11263.450440442697,11172.156009314489,11247.8888896822,60.0,+0.56%,86373.0
2005-11-22,11247.8888896822,11303.910472419973,11211.578604574393,11291.461231811572,42.0,+0.39%,85445.0
2005-11-23,11286.274048224752,11377.56847935295,11269.675060746884,11351.632561418804,58.0,+0.53%,75177.0
2005-11-25,11343.333067679883,11382.755662939791,11332.958700506213,11367.194112179288,15.0,+0.14%,20283.0
2005-11-28,11358.894618440365,11398.317213700277,11302.873035702605,11331.92126378885,-34.0,-0.31%,90895.0
2005-11-29,11335.03357394095,11386.905409809251,11311.172529441536,11317.397149745733,-14.0,-0.13%,96303.0
2005-11-30,11324.659206767288,11351.632561418804,11224.027845182785,11238.551959225906,-76.0,-0.70%,121899.0
2005-12-01,11249.963763116933,11363.044365309832,11248.926326399576,11327.77151691939,86.0,+0.79%,83981.0
2005-12-02,11329.846390354125,11351.632561418804,11282.12430135528,11296.648415398404,-30.0,-0.27%,80942.0
2005-12-05,11293.53610524631,11309.0976560068,11228.177592052245,11259.300693573237,-36.0,-0.33%,81543.0
2005-12-06,11258.263256855864,11346.445377831971,11253.07607326904,11283.161738072653,23.0,+0.21%,94600.0
2005-12-07,11285.236611507375,11297.685852115772,11174.23088274922,11217.80322487859,-63.0,-0.58%,119920.0
2005-12-08,11154.600530089365,11197.911357699952,11073.134925774208,11100.977600666729,-48.0,-0.44%,39324.0
2005-12-12,11168.006262445027,11221.629191867658,11131.91390610286,11164.912631901409,-6.0,-0.06%,87076.0
2005-12-13,11163.881421720207,11273.18970092788,11147.382058820935,11231.9412936797,65.0,+0.60%,108127.0
