Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/08/2007,1392.75,1409.25,1390.25,1404.75,11.5,+0.83%,884473,1585625
03/07/2007,1395.25,1402.5,1391,1393.25,-2.25,-0.16%,1525381,1807079
03/06/2007,1373,1399.5,1368.75,1395.5,23.25,+1.69%,1666841,1817691
03/05/2007,1387,1393.75,1371,1372.25,-13.5,-0.97%,2342172,1851171
03/02/2007,1404.75,1410,1385,1385.75,-19.25,-1.37%,1991452,1845672
03/01/2007,1408.75,1413.5,1380.75,1405,-4,-0.28%,2730029,1878132
02/28/2007,1395.75,1418.75,1390.5,1409,13.75,+0.99%,2502209,1850289
02/27/2007,1452.75,1452.75,1389,1395.25,-57.25,-3.94%,3533951,1920253
02/26/2007,1454,1459.75,1447.75,1452.5,-1.25,-0.09%,1197313,1889077
02/23/2007,1458.75,1459.25,1450.5,1453.75,-5.5,-0.38%,1060452,1885758
02/22/2007,1460.25,1464.75,1452.75,1459.25,-1.25,-0.09%,1138123,1865477
02/21/2007,1461.75,1463,1454.25,1460.5,-1.25,-0.09%,987778,1839236
02/20/2007,1458.5,1464,1452.25,1461.75,2.75,+0.19%,927781,1841502
02/16/2007,1459.5,1459.75,1454.5,1459,-0.5,-0.03%,670085,1817451
02/15/2007,1458.5,1461.75,1456.25,1459.5,1,+0.07%,713126,1800470
02/14/2007,1449,1461.5,1448.75,1458.5,9,+0.62%,1066671,1794443
02/13/2007,1438.25,1449.75,1437.5,1449.5,11.5,+0.80%,967121,1756924
02/12/2007,1442.75,1444.75,1435,1438,-5,-0.35%,947280,1732689
02/09/2007,1453.75,1457,1437,1443,-11,-0.76%,947280,1745979
02/08/2007,1455.5,1455.75,1446.75,1454,-1.75,-0.12%,970082,1740670
02/07/2007,1453,1457.75,1450.5,1455.75,2.5,+0.17%,894783,1720076
02/06/2007,1453.25,1455.75,1447.5,1453.25,-0.5,-0.03%,822806,1705241
02/05/2007,1452.5,1454.25,1448,1453.75,0.75,+0.05%,625989,1699433
02/02/2007,1450.75,1454.75,1448.75,1453,2.25,+0.16%,820588,1702395
02/01/2007,1442.25,1451.75,1441,1450.75,7.75,+0.54%,1116868,1686591
01/31/2007,1434,1446.75,1429,1443,9,+0.63%,1263105,1657033
01/30/2007,1426.25,1434.5,1425.5,1434,7.75,+0.54%,914770,1649415
01/29/2007,1428,1432.5,1423.25,1426.25,-1.25,-0.09%,943487,1635702
01/26/2007,1430.25,1433,1422,1427.5,-1.75,-0.12%,1255881,1640477
01/25/2007,1446.25,1447.25,1427.5,1429.25,-17,-1.18%,1420031,1652028
01/24/2007,1435,1446.5,1434.75,1446.25,10.75,+0.75%,1043019,1677436
01/23/2007,1431.25,1438,1427.75,1435.5,4.5,+0.31%,1051050,1648996
01/22/2007,1437.25,1439.25,1426.75,1431,-5.75,-0.40%,1036460,1636017
01/19/2007,1432.25,1439,1431.25,1436.75,3.5,+0.24%,984888,1647082
01/18/2007,1438.5,1442.25,1431,1433.25,-5.5,-0.38%,1117211,1650893
01/17/2007,1438.5,1443,1435.25,1438.75,0,0.00%,930441,1630813
01/16/2007,1441,1444.5,1436.25,1438.75,-2,-0.14%,744157,1632104
01/12/2007,1431.25,1441.5,1428.25,1440.75,9.75,+0.68%,865572,1611423
01/11/2007,1424.5,1435.75,1420.75,1431,6.5,+0.46%,1229581,1569091
01/10/2007,1420.75,1424.75,1412.25,1424.5,4,+0.28%,1145364,1551957
01/09/2007,1422.5,1427,1414,1420.5,-2,-0.14%,1274582,1570287
01/08/2007,1417.25,1424.5,1413,1422.5,6,+0.42%,1040975,1556878
01/05/2007,1427.75,1428.5,1414.25,1416.5,-11,-0.77%,1058487,1525973
01/04/2007,1425.25,1431.5,1416.75,1427.5,2.75,+0.19%,1032569,1541515
01/03/2007,1437.75,1440,1416.5,1424.75,-3.75,-0.26%,1220241,1505312
12/29/2006,1434.25,1437.5,1426,1428.5,-5.25,-0.37%,527676,1481743
12/28/2006,1437,1438,1432,1433.75,-3.25,-0.23%,416781,1511356
12/27/2006,1428.75,1438.75,1428.5,1437,8.25,+0.58%,429427,1499672
12/26/2006,1421,1429.5,1420.5,1428.75,8.5,+0.60%,267515,1477087
12/22/2006,1430,1431.75,1419.75,1420.25,-9.5,-0.66%,599004,1481561
12/21/2006,1435.5,1439.5,1426.75,1429.75,-5.5,-0.38%,627266,1489790
12/20/2006,1436.5,1440.5,1434,1435.25,-1,-0.07%,497822,1504228
12/19/2006,1434.75,1440.5,1426.5,1436.25,1.5,+0.10%,987742,1493487
12/18/2006,1438.25,1444,1432.25,1434.75,-3.5,-0.24%,690259,1436710
12/15/2006,1438.5,1445,1437.25,1438.25,0,0.00%,865135,1412796
12/14/2006,1426.5,1440,1424.5,1438.25,11.75,+0.82%,1328093,1445695
12/13/2006,1424.75,1431,1423,1426.5,1.5,+0.11%,1011712,1382832
12/12/2006,1426.75,1427,1417,1425,-1.75,-0.12%,1218607,1219273
12/11/2006,1422.5,1429.25,1421.5,1426.75,4.5,+0.32%,838870,967727
"Downloaded from Barchart.com as of 07-23-2021 03:07pm CDT"
