Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/08/2012,1352.75,1368.5,1350.5,1366.5,13.75,+1.02%,1832191,2179740
03/07/2012,1341.5,1354.25,1341.25,1352.75,10.75,+0.80%,1893777,2624143
03/06/2012,1364,1365.75,1338.5,1342,-22.5,-1.65%,2450910,2737111
03/05/2012,1367.25,1369.5,1358,1364.5,-4.25,-0.31%,1535936,2757168
03/02/2012,1374.5,1377,1365,1368.75,-5.75,-0.42%,1458860,2785199
03/01/2012,1362.25,1375.25,1358.75,1374.5,10,+0.73%,1966089,2782610
02/29/2012,1371.25,1377.25,1356.75,1364.5,-7,-0.51%,2280683,2767710
02/28/2012,1367.25,1373.75,1364.5,1371.5,4.25,+0.31%,1540432,2736498
02/27/2012,1363.25,1370.5,1353,1367.25,4,+0.29%,1662699,2733319
02/24/2012,1363,1368.5,1361.5,1363.25,0.25,+0.02%,1165825,2723016
02/23/2012,1356,1363.75,1350.25,1363,7,+0.52%,1602052,2715233
02/22/2012,1359.75,1364,1353,1356,-4,-0.29%,1439240,2709926
02/21/2012,1366.75,1369.5,1355.75,1360,0.25,+0.02%,1584418,2723429
02/17/2012,1354.75,1361.25,1353,1359.75,5,+0.37%,1250939,2705934
02/16/2012,1341.75,1357.25,1334.25,1354.75,12.5,+0.93%,1962084,2693762
02/15/2012,1347.5,1358,1338,1342.25,-5.5,-0.41%,2282387,2688692
02/14/2012,1349.25,1352,1337.75,1347.75,-1.25,-0.09%,1739688,2684468
02/13/2012,1347.25,1352.25,1342.75,1349,8.5,+0.63%,1235174,2652514
02/10/2012,1348,1348.25,1333.75,1340.5,-7.75,-0.57%,1713982,2694896
02/09/2012,1347,1352.75,1340.75,1348.25,1.25,+0.09%,1755116,2681372
02/08/2012,1344.25,1348.25,1338.25,1347,2.25,+0.17%,1540962,2663724
02/07/2012,1339,1345.75,1331.75,1344.75,5.75,+0.43%,1498861,2660225
02/06/2012,1336.5,1340.5,1330.25,1339,0,0.00%,1196876,2662818
02/03/2012,1322.75,1342,1320,1339,16.25,+1.23%,1710648,2669758
02/02/2012,1320.25,1326,1317,1322.75,3,+0.23%,1357576,2649993
02/01/2012,1307.75,1327,1303.75,1319.75,11.5,+0.88%,1904608,2680101
01/31/2012,1309,1317.5,1302.25,1308.25,-0.75,-0.06%,1894426,2672094
01/30/2012,1314,1314.5,1296,1309,-3.5,-0.27%,1710571,2641729
01/27/2012,1314.75,1319.25,1307,1312.5,-2.75,-0.21%,1730821,2630855
01/26/2012,1320.75,1329.75,1309.25,1315.25,-5,-0.38%,2012742,2700924
01/25/2012,1311.25,1324.75,1303,1320.25,8.75,+0.67%,1973502,2687268
01/24/2012,1311.25,1311.75,1301.5,1311.5,0.5,+0.04%,1478167,2649002
01/23/2012,1307.5,1318.25,1305,1311,0.25,+0.02%,1609178,2654751
01/20/2012,1310,1311.75,1304.75,1310.75,0.25,+0.02%,1420429,2659069
01/19/2012,1302.75,1311.5,1299.25,1310.5,8.25,+0.63%,1837168,2656811
01/18/2012,1289,1304.25,1286.5,1302.25,13,+1.01%,2008751,2645203
01/17/2012,1285.25,1302.5,1281.25,1289.25,0.25,+0.02%,1837834,2608231
01/13/2012,1292,1295,1272.75,1289,-2.75,-0.21%,2115831,2613916
01/12/2012,1288.25,1297.5,1280.75,1291.75,3.5,+0.27%,1755528,2593643
01/11/2012,1286,1289.5,1279.25,1288.25,2.25,+0.17%,1800297,2597783
01/10/2012,1275,1292,1274.5,1286,10.5,+0.82%,1531383,2578611
01/09/2012,1274.75,1277.75,1267.25,1275.5,1.25,+0.10%,1438170,2579341
01/06/2012,1273.25,1282.25,1266.75,1274.25,1.25,+0.10%,1691991,2571183
01/05/2012,1273.25,1278,1259.75,1273,0,0.00%,1819520,2580006
01/04/2012,1272,1273.75,1262.75,1273,1,+0.08%,1419339,2560482
01/03/2012,1274.75,1280,1270.25,1272,19.5,+1.56%,1565370,2658349
12/30/2011,1256.75,1260.5,1250.75,1252.5,-5,-0.40%,692364,2609084
12/29/2011,1244,1258.5,1243.75,1257.5,13,+1.04%,878740,2603862
12/28/2011,1260,1264.5,1243,1244.5,-15.75,-1.25%,1013536,2598919
12/27/2011,1260.5,1264,1256,1260.25,0,0.00%,508261,2599518
12/23/2011,1249.5,1260.75,1248.75,1260.25,11.25,+0.90%,693965,2594367
12/22/2011,1236,1251,1232.25,1249,12.75,+1.03%,1333614,2587797
12/21/2011,1236,1249,1223,1236.25,0.25,+0.02%,1986543,2567911
12/20/2011,1199,1237.25,1198.75,1236,37,+3.09%,1825749,2554237
12/19/2011,1212,1219.75,1195.5,1199,-12,-0.99%,1683745,2532031
12/16/2011,1212.25,1225,1208.25,1211,-0.75,-0.06%,2189561,2511559
12/15/2011,1206.25,1220.5,1198,1211.75,5.5,+0.46%,2299656,2469690
12/14/2011,1219.75,1226.5,1202.5,1206.25,-14,-1.15%,2855128,2371298
12/13/2011,1229.25,1244,1212.5,1220.25,-9,-0.73%,3108499,2113495
12/12/2011,1250.25,1254.5,1220,1229.25,-23.75,-1.90%,2578512,1669560
"Downloaded from Barchart.com as of 07-23-2021 03:10pm CDT"
