Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/11/2021,3907.75,3958.5,3893,3936.75,40.25,+1.03%,1599748,2264419
03/10/2021,3878.5,3916.25,3856.25,3896.5,23.25,+0.60%,1845205,2527467
03/09/2021,3831.25,3901.25,3826.25,3873.25,54,+1.41%,1704837,2577850
03/08/2021,3854.75,3878.75,3796.25,3819.25,-19.75,-0.51%,2198363,2613007
03/05/2021,3765.5,3850,3728.5,3839,73.5,+1.95%,2948117,2610871
03/04/2021,3818,3842.25,3720.5,3765.5,-51.25,-1.34%,3192468,2612677
03/03/2021,3867.5,3898,3813,3816.75,-50.75,-1.31%,2203398,2627970
03/02/2021,3903.25,3906.5,3865.5,3867.5,-31.25,-0.80%,1641396,2651173
03/01/2021,3817.25,3912,3812.5,3898.75,89.5,+2.35%,1692835,2653125
02/26/2021,3823.25,3858.5,3785,3809.25,-18.75,-0.49%,3010481,2664740
02/25/2021,3923.5,3934.5,3810.25,3828,-94.5,-2.41%,2863387,2656039
02/24/2021,3876.25,3927.75,3851.75,3922.5,44.5,+1.15%,1944661,2602831
02/23/2021,3878,3896,3804.75,3878,4.5,+0.12%,2282940,2574846
02/22/2021,3905.5,3914.5,3861.25,3873.5,-29.5,-0.76%,1514278,2571205
02/19/2021,3910.5,3931,3890.25,3903,-6.5,-0.17%,1427294,2575874
02/18/2021,3928.25,3936,3880.5,3909.5,-18.5,-0.47%,1536949,2572621
02/17/2021,3929,3932.25,3896.5,3928,0.25,+0.01%,1382825,2579154
02/16/2021,3936.5,3959.25,3918.75,3927.75,-3.25,-0.08%,1450425,2584230
02/12/2021,3905.25,3936.25,3890.25,3931,19,+0.49%,1050298,2565957
02/11/2021,3907,3920.5,3884.5,3912,9,+0.23%,1296054,2570429
02/10/2021,3912.25,3928.5,3878.25,3903,-2.5,-0.06%,1560824,2573183
02/09/2021,3910.5,3913.25,3895,3905.5,-2.5,-0.06%,881922,2574501
02/08/2021,3889,3911.25,3885.5,3908,27.75,+0.72%,972437,2607386
02/05/2021,3864.25,3888.25,3860,3880.25,15.75,+0.41%,1138874,2586070
02/04/2021,3832.75,3869.75,3811.25,3864.5,41,+1.07%,1136404,2584290
02/03/2021,3829.5,3843.5,3807.75,3823.5,5.25,+0.14%,1285692,2592369
02/02/2021,3764.75,3835.75,3760,3818.25,52.5,+1.39%,1419765,2608063
02/01/2021,3692.25,3777,3656.5,3765.75,60.5,+1.63%,1687396,2629020
01/29/2021,3770.25,3777.25,3685.5,3705.25,-74,-1.96%,2691820,2640928
01/28/2021,3735.25,3823.5,3703.5,3779.25,35,+0.93%,2149910,2622321
01/27/2021,3845.25,3853,3706.5,3744.25,-98.25,-2.56%,2572020,2623769
01/26/2021,3845,3862.25,3821.5,3842.5,-6,-0.16%,1172461,2595006
01/25/2021,3835.5,3853.25,3788.5,3848.5,14.25,+0.37%,1763898,2597872
01/22/2021,3846.75,3849,3813.25,3834.25,-11.75,-0.31%,1186856,2584987
01/21/2021,3841.5,3859.75,3836.5,3846,1,+0.03%,1068271,2595282
01/20/2021,3796.75,3852.5,3788.5,3845,54.5,+1.44%,1248787,2582531
01/19/2021,3750,3797,3740.5,3790.5,28.25,+0.75%,1315580,2579582
01/15/2021,3793,3797.75,3741.5,3762.25,-29,-0.76%,1781463,2571088
01/14/2021,3808.5,3817.75,3786.25,3791.25,-12.5,-0.33%,1170812,2589640
01/13/2021,3792,3813.5,3776.5,3803.75,9.25,+0.24%,1049186,2586220
01/12/2021,3794.25,3806.75,3768,3794.5,2.5,+0.07%,1216214,2565879
01/11/2021,3815.5,3820.75,3776.5,3792,-25.5,-0.67%,1292422,2565350
01/08/2021,3797.75,3824.5,3775,3817.5,22,+0.58%,1619438,2557720
01/07/2021,3752.5,3804,3742,3795.5,55,+1.47%,1302021,2558678
01/06/2021,3717.5,3774.75,3685.5,3740.5,22.25,+0.60%,2127155,2566085
01/05/2021,3695,3730,3673.25,3718.25,26,+0.70%,1414022,2548506
01/04/2021,3748.75,3773.25,3652.5,3692.25,-56.5,-1.51%,2037616,2537381
12/31/2020,3725,3753,3715,3748.75,24.5,+0.66%,993343,2531893
12/30/2020,3724.5,3738.25,3716.5,3724.25,4.25,+0.11%,769995,2506748
12/29/2020,3731,3747.75,3714.5,3720,-7.5,-0.20%,992636,2494823
12/28/2020,3682,3732.25,3676,3727.5,32.5,+0.88%,760654,2478086
12/24/2020,3685.25,3696,3678.5,3695,13.5,+0.37%,369650,2463029
12/23/2020,3674.25,3701.75,3651,3681.5,4.25,+0.12%,1021819,2458400
12/22/2020,3685,3695,3663.75,3677.25,-8.5,-0.23%,1104998,2460109
12/21/2020,3718.25,3724,3596,3685.75,-20.5,-0.55%,1837575,2471841
12/18/2020,3713,3723,3677.25,3706.25,-6.5,-0.18%,1731161,2500391
12/17/2020,3697,3717.5,3692,3712.75,19,+0.51%,1227753,2512151
12/16/2020,3689.75,3704.5,3680,3693.75,6.75,+0.18%,1509876,2467363
12/15/2020,3647,3688.5,3636.25,3687,47,+1.29%,1909018,2234780
12/14/2020,3670,3691.5,3637.5,3640,-13.5,-0.37%,2284730,1765245
"Downloaded from Barchart.com as of 07-23-2021 03:15pm CDT"
