Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/12/2015,2042,2066.5,2038.25,2064,24.5,+1.20%,1628622,2435127
03/11/2015,2044.25,2052.25,2038.25,2039.5,-2.5,-0.12%,1707510,2807778
03/10/2015,2077.5,2078,2042,2042,-35.75,-1.72%,1903455,2942523
03/09/2015,2073.5,2080.25,2066,2077.75,7,+0.34%,1189658,2947997
03/06/2015,2099.5,2103.5,2065.5,2070.75,-29,-1.38%,1901150,2987199
03/05/2015,2096.5,2103.5,2093.25,2099.75,3.25,+0.16%,1097593,2917569
03/04/2015,2104.75,2104.75,2085.25,2096.5,-8.25,-0.39%,1490440,2910503
03/03/2015,2114,2114.5,2095.5,2104.75,-9.25,-0.44%,1360995,2893603
03/02/2015,2104,2115.5,2100.5,2114,11.25,+0.54%,1075660,2871121
02/27/2015,2109.5,2111,2100.75,2102.75,-7.25,-0.34%,1207187,2866335
02/26/2015,2110.5,2114.75,2101.5,2110,-0.25,-0.01%,1176136,2866192
02/25/2015,2113.75,2117.75,2107.25,2110.25,-3.5,-0.17%,974711,2861642
02/24/2015,2106.25,2115.75,2102.75,2113.75,7,+0.33%,1080747,2836074
02/23/2015,2107.25,2108.25,2099.75,2106.75,-0.25,-0.01%,849695,2835551
02/20/2015,2096,2108.75,2082.25,2107,11.75,+0.56%,1645222,2826009
02/19/2015,2095.25,2099.5,2087.25,2095.25,-0.25,-0.01%,1143901,2806657
02/18/2015,2096.5,2098.5,2088.5,2095.5,-0.5,-0.02%,1088179,2782675
02/17/2015,2091.25,2098.75,2080.75,2096,2.5,+0.12%,1234818,2780511
02/13/2015,2083,2095,2081.5,2093.5,9.5,+0.46%,1224925,2776438
02/12/2015,2071.5,2085.5,2058.5,2084,18.25,+0.88%,1433910,2777622
02/11/2015,2062.75,2079.5,2053.25,2065.75,3.5,+0.17%,1295469,2749732
02/10/2015,2043.75,2066.5,2040.5,2062.25,19.75,+0.97%,1397704,2766377
02/09/2015,2050,2051.75,2036.5,2042.5,-10.5,-0.51%,1289419,2762422
02/06/2015,2056.25,2068,2044.5,2053,-2,-0.10%,1722475,2775438
02/05/2015,2025,2058.75,2020.75,2055,25,+1.23%,1343547,2724108
02/04/2015,2040.5,2049.25,2022.75,2030,-12,-0.59%,1696963,2728704
02/03/2015,2015,2044,2007,2042,25,+1.24%,1705780,2714102
02/02/2015,1990.5,2018.5,1973.75,2017,28.5,+1.43%,2038824,2710794
01/30/2015,2019.25,2020.5,1986.25,1988.5,-30,-1.49%,2353992,2740382
01/29/2015,1993.5,2020,1982,2018.5,27,+1.36%,2124643,2721183
01/28/2015,2036.5,2046.5,1991.25,1991.5,-38.5,-1.90%,2087277,2743997
01/27/2015,2054,2054.75,2013.25,2030,-23.5,-1.14%,1957000,2684751
01/26/2015,2035,2055,2025.5,2053.5,9.5,+0.46%,1264468,2696298
01/23/2015,2056.5,2062.5,2042.25,2044,-12.5,-0.61%,1353089,2690889
01/22/2015,2026.75,2059.25,2019.25,2056.5,30,+1.48%,1834361,2701326
01/21/2015,2015.75,2032.75,2005.25,2026.5,9.75,+0.48%,1639269,2688767
01/20/2015,2013.5,2026.5,1997.5,2016.75,3.75,+0.19%,1807759,2693173
01/16/2015,1980.75,2014.25,1970.25,2013,24,+1.21%,2017979,2687724
01/15/2015,2009.75,2027.25,1978.25,1989,-18.5,-0.92%,2259660,2742502
01/14/2015,2017.25,2019.5,1981.25,2007.5,-8.5,-0.42%,2516599,2701273
01/13/2015,2023.75,2051.75,2001,2016,-6.5,-0.32%,2496445,2702231
01/12/2015,2034.5,2048.25,2015.25,2022.5,-12.75,-0.63%,1622204,2677998
01/09/2015,2053.75,2062,2031.25,2035.25,-19.75,-0.96%,1907571,2678435
01/08/2015,2020.5,2058.5,2020.25,2055,35.5,+1.76%,1555733,2717604
01/07/2015,1996.5,2023.75,1995.75,2019.5,25,+1.25%,1760658,2719370
01/06/2015,2019,2023.5,1984.25,1994.5,-21.5,-1.07%,2345361,2738793
01/05/2015,2045.75,2048.25,2009.5,2016,-30.25,-1.48%,2033774,2735166
01/02/2015,2055,2067.25,2038.75,2046.25,-6.25,-0.30%,1358348,2746750
12/31/2014,2076.25,2082.75,2050.75,2052.5,-24.25,-1.17%,836223,2769700
12/30/2014,2087.5,2088.5,2073,2076.75,-9,-0.43%,718028,2741375
12/29/2014,2086,2088.75,2076,2085.75,1.5,+0.07%,636345,2739712
12/26/2014,2078.75,2088.75,2078.5,2084.25,5.5,+0.26%,309281,2728564
12/24/2014,2078.75,2083.5,2077,2078.75,-0.25,-0.01%,235054,2732874
12/23/2014,2073,2084.5,2071.5,2079,6.5,+0.31%,777814,2732725
12/22/2014,2065,2076,2064,2072.5,5.5,+0.27%,858554,2719678
12/19/2014,2060.25,2076.25,2056.5,2067,7,+0.34%,1765615,2720187
12/18/2014,2008,2062.75,2004.5,2060,51.75,+2.58%,2358167,2767647
12/17/2014,1966.75,2011,1966,2008.25,43.25,+2.20%,2765611,2634656
12/16/2014,1984.5,2011.25,1961.5,1965,-18.25,-0.92%,3365454,2291872
12/15/2014,1990.5,2012.25,1974.5,1983.25,-7.25,-0.36%,2811936,1818446
"Downloaded from Barchart.com as of 07-23-2021 03:11pm CDT"
