Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/07/2002,1162.25,1168.75,1150.25,1159.25,-3.25,-0.28%,36221,149939
03/06/2002,1148.5,1166.25,1145.25,1162.5,13.5,+1.17%,360072,159622
03/05/2002,1152.5,1158.75,1144.5,1149,-2.75,-0.24%,340314,150008
03/04/2002,1131,1154.75,1130,1151.75,19.25,+1.70%,346406,149311
03/01/2002,1106.25,1133.5,1106,1132.5,25.5,+2.30%,272762,159008
02/28/2002,1112,1122.75,1105.75,1107,-4.5,-0.40%,330573,151082
02/27/2002,1108,1123.75,1101.75,1111.5,3.5,+0.32%,366137,142010
02/26/2002,1109.25,1116,1100.5,1108,-1.5,-0.14%,298360,138277
02/25/2002,1092,1113.5,1087,1109.5,17.75,+1.63%,285520,135444
02/22/2002,1079.25,1095,1074.25,1091.75,12.75,+1.18%,356770,138384
02/21/2002,1100.5,1102,1078.25,1079,-22,-2.00%,323446,129131
02/20/2002,1084,1101.5,1073.75,1101,17.25,+1.59%,321713,127389
02/19/2002,1104,1108,1081.75,1083.75,-21,-1.90%,249155,123695
02/15/2002,1116.5,1118,1103,1104.75,-12,-1.07%,221738,119626
02/14/2002,1119,1125.5,1111.75,1116.75,-2,-0.18%,229777,117878
02/13/2002,1107.25,1121.5,1105.25,1118.75,11.25,+1.02%,246722,113027
02/12/2002,1110.5,1113.25,1102.5,1107.5,-2.75,-0.25%,203828,105902
02/11/2002,1097,1112.75,1094.25,1110.25,13.75,+1.25%,226677,101579
02/08/2002,1076.25,1096.75,1075.5,1096.5,19.5,+1.81%,244390,112161
02/07/2002,1086.25,1095,1076.25,1077,-6.25,-0.58%,306289,110134
02/06/2002,1089.25,1094.5,1077,1083.25,-5.75,-0.53%,344677,107268
02/05/2002,1095.5,1101.5,1082.25,1089,-6.25,-0.57%,320617,105338
02/04/2002,1123.25,1124,1091,1095.25,-28.25,-2.51%,265893,102002
02/01/2002,1128.75,1132.25,1118.5,1123.5,-7,-0.62%,193618,100297
01/31/2002,1115.5,1130.5,1113,1130.5,15,+1.34%,232762,105087
01/30/2002,1100.5,1115.75,1080.75,1115.5,15,+1.36%,351667,98294
01/29/2002,1136,1138.25,1097.5,1100.5,-35,-3.08%,317488,99162
01/28/2002,1132.5,1139,1126.25,1135.5,2.25,+0.20%,192217,93527
01/25/2002,1132.75,1139,1127.5,1133.25,0,0.00%,188073,93484
01/24/2002,1129.25,1139.75,1128.75,1133.25,4.25,+0.38%,213161,89427
01/23/2002,1122.5,1132.75,1117.5,1129,7.75,+0.69%,225856,88691
01/22/2002,1129.25,1136.75,1117.75,1121.25,-7.75,-0.69%,232639,99640
01/18/2002,1131.25,1136,1124.25,1129,-5.25,-0.46%,207991,95471
01/17/2002,1126.5,1140,1126.5,1134.25,8.25,+0.73%,228632,94754
01/16/2002,1144,1145.25,1124.75,1126,-23,-2.00%,287021,97140
01/15/2002,1140.25,1150,1136.75,1149,8.75,+0.77%,237659,92592
01/14/2002,1147.5,1148,1137.5,1140.25,-7.5,-0.65%,211627,79896
01/11/2002,1159,1163.5,1145.25,1147.75,-11.25,-0.97%,210448,78140
01/10/2002,1153.75,1161.5,1151,1159,4.5,+0.39%,240437,78705
01/09/2002,1163,1175.75,1151.5,1154.5,-8.75,-0.75%,244405,79942
01/08/2002,1166.5,1170.25,1158,1163.25,-3.5,-0.30%,214929,75316
01/07/2002,1173.25,1178.5,1163.75,1166.75,-8.5,-0.72%,252385,73511
01/04/2002,1167,1178.25,1163.75,1175.25,8.75,+0.75%,217254,72023
01/03/2002,1154,1168,1150.75,1166.5,12.5,+1.08%,209639,66239
01/02/2002,1143.75,1156.25,1136.5,1154,4.75,+0.41%,216814,60568
12/31/2001,1159.25,1163,1141.25,1149.25,-10,-0.86%,96049,55442
12/28/2001,1159,1166.25,1157.75,1159.25,-0.25,-0.02%,81393,53715
12/27/2001,1152.5,1159.75,1150.5,1159.5,6.5,+0.56%,73349,57212
12/26/2001,1145.25,1161,1143.25,1153,6.25,+0.55%,68154,56681
12/24/2001,1148.25,1149.25,1142.75,1146.75,-1.75,-0.15%,19350,53490
12/21/2001,1141.5,1150.5,1139.5,1148.5,6.25,+0.55%,125287,57003
12/20/2001,1152.75,1153.25,1141,1142.25,-11,-0.95%,181226,50961
12/19/2001,1145,1154.5,1135.5,1153.25,7.5,+0.65%,211254,51221
12/18/2001,1137.75,1147.25,1135.25,1145.75,7.75,+0.68%,158378,43719
12/17/2001,1126.25,1139.25,1121.75,1138,11.5,+1.02%,182600,37552
12/14/2001,1117.75,1130.25,1115,1126.5,9.5,+0.85%,203189,31035
12/13/2001,1139.25,1140.25,1115.75,1117,-22.25,-1.95%,200225,23739
12/12/2001,1137.75,1144,1127.25,1139.25,1.5,+0.13%,3155,3308
12/11/2001,1140,1153.25,1135.25,1137.75,-3,-0.26%,965,1990
12/10/2001,1157.5,1161.25,1139.75,1140.75,-21.25,-1.83%,594,1574
"Downloaded from Barchart.com as of 07-23-2021 03:04pm CDT"
