Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/13/2008,1310,1322.5,1282,1313.25,3.75,+0.29%,1853949,1698357
03/12/2008,1323,1334.25,1308,1309.5,-14.5,-1.10%,2545300,1896842
03/11/2008,1276.5,1324.25,1272.25,1324,48.5,+3.80%,3222244,2067013
03/10/2008,1292,1299.5,1272.5,1275.5,-17.25,-1.33%,2381829,2125949
03/07/2008,1307,1318.5,1282.25,1292.75,-15.25,-1.17%,3078193,2180072
03/06/2008,1335.75,1343,1302.25,1308,-27.5,-2.06%,2517077,2157323
03/05/2008,1328,1345,1320.25,1335.5,8.5,+0.64%,2468567,2179156
03/04/2008,1332.5,1337.5,1307,1327,-5,-0.38%,2763950,2205049
03/03/2008,1329.5,1335.75,1320,1332,0.75,+0.06%,1944534,2167758
02/29/2008,1366,1367,1325.25,1331.25,-34.5,-2.53%,2302716,2185402
02/28/2008,1380,1381.5,1363.5,1365.75,-14.75,-1.07%,1796976,2181159
02/27/2008,1381.75,1390,1371,1380.5,-2.25,-0.16%,1835677,2206612
02/26/2008,1371,1388.5,1363.75,1382.75,11.25,+0.82%,2096189,2216527
02/25/2008,1354.5,1375.5,1346.25,1371.5,16,+1.18%,2041157,2259852
02/22/2008,1346.5,1357.5,1327,1355.5,8.5,+0.63%,2024737,2252357
02/21/2008,1358.25,1369.25,1339.25,1347,-12,-0.88%,2032645,2273685
02/20/2008,1355,1364.75,1332.75,1359,3.5,+0.26%,2212665,2289086
02/19/2008,1350,1369.75,1345.25,1355.5,4.25,+0.31%,1718585,2263515
02/15/2008,1350.25,1357.25,1337,1351.25,0.25,+0.02%,1466909,2251947
02/14/2008,1364,1371.5,1347.25,1351,-12.75,-0.93%,1902104,2280882
02/13/2008,1349.5,1370.5,1343.5,1363.75,14,+1.04%,1835901,2365865
02/12/2008,1337.75,1363.5,1332.75,1349.75,11.5,+0.86%,2251770,2375024
02/11/2008,1329.5,1342.5,1320.25,1338.25,8,+0.60%,1842322,2401190
02/08/2008,1340.5,1343.75,1321,1330.25,-10,-0.75%,1708720,2408189
02/07/2008,1331.75,1348.5,1312.75,1340.25,10.25,+0.77%,2927426,2433960
02/06/2008,1343.25,1353.25,1324.75,1330,-13.25,-0.99%,2162714,2415136
02/05/2008,1379.25,1381.25,1337.5,1343.25,-35.5,-2.57%,2517764,2397678
02/04/2008,1396.75,1400,1378,1378.75,-18.25,-1.31%,1218675,2306661
02/01/2008,1373,1398,1371.5,1397,17.5,+1.27%,2290938,2347278
01/31/2008,1349.75,1387.25,1331.5,1379.5,29,+2.15%,3192392,2431320
01/30/2008,1361.5,1387.5,1347.25,1350.5,-11.5,-0.84%,2609409,2428803
01/29/2008,1353.75,1367,1350.25,1362,7.5,+0.55%,1581503,2317305
01/28/2008,1336,1358.25,1310.25,1354.5,20.5,+1.54%,2013859,2414322
01/25/2008,1356,1370.75,1328.25,1334,-18.25,-1.35%,2543013,2423498
01/24/2008,1342.25,1357.25,1333.25,1352.25,10.75,+0.80%,2431922,2433876
01/23/2008,1311.75,1344.5,1261,1341.5,32.25,+2.46%,4119794,2472751
01/22/2008,1327.75,1331.5,1255.5,1309.25,-16,-1.21%,4734875,2461562
01/18/2008,1340.75,1360.5,1315.75,1325.25,-14.5,-1.08%,3219547,2281142
01/17/2008,1377.25,1389.25,1334,1339.75,-36.25,-2.63%,3404177,2310547
01/16/2008,1381.75,1397.5,1368.5,1376,-12,-0.86%,3222442,2199932
01/15/2008,1421,1422.5,1385.25,1388,-32.25,-2.27%,2438444,2118609
01/14/2008,1408.75,1424.5,1403,1420.25,12.5,+0.89%,1456055,2038414
01/11/2008,1420.5,1423.75,1400.25,1407.75,-13.25,-0.93%,2191000,2019000
01/10/2008,1412.5,1436.25,1401.5,1421,9.5,+0.67%,2737056,1999974
01/09/2008,1397.25,1416.5,1385,1411.5,14.5,+1.04%,2811604,1988797
01/08/2008,1421.75,1437.75,1393,1397,-24.5,-1.72%,2902242,1979612
01/07/2008,1422.5,1432.25,1410,1421.5,-1.5,-0.11%,2436934,1884889
01/04/2008,1458.75,1463.25,1417.5,1423,-35.75,-2.45%,2199479,1882526
01/03/2008,1458.5,1464.75,1451,1458.75,0.25,+0.02%,1266237,1758867
01/02/2008,1478.75,1482.75,1449,1458.5,-18.75,-1.27%,1623508,1764399
12/31/2007,1485.25,1489,1471,1477.25,-8.25,-0.56%,671363,1720070
12/28/2007,1489.75,1503,1481,1485.5,-4.25,-0.29%,792586,1751604
12/27/2007,1509.75,1511,1485,1489.75,-20,-1.32%,901031,1755401
12/26/2007,1506.5,1511,1499.25,1509.75,3.25,+0.22%,363604,1744260
12/24/2007,1497,1509.75,1495,1506.5,8.5,+0.57%,253393,1746639
12/21/2007,1474,1499,1471.25,1498,23.25,+1.58%,1195437,1756116
12/20/2007,1464.5,1475,1457.5,1474.75,9.75,+0.67%,1606569,1757316
12/19/2007,1466.5,1475.5,1455.75,1465,-1.5,-0.10%,1996306,1701087
12/18/2007,1457.5,1472,1445.75,1466.5,9.75,+0.67%,2122635,1502139
12/17/2007,1477.75,1477.75,1455,1456.75,-21.75,-1.47%,1758866,1287610
"Downloaded from Barchart.com as of 07-23-2021 03:07pm CDT"
