Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/07/2013,1539.75,1545.5,1537.5,1542.75,3.75,+0.24%,1673556,2134086
03/06/2013,1539,1544.75,1537,1539,2,+0.13%,2091010,2486972
03/05/2013,1526.75,1542.75,1524.5,1537,11.25,+0.74%,2368997,2818916
03/04/2013,1514.75,1527.5,1507,1525.75,9.25,+0.61%,1980880,2963953
03/01/2013,1512.5,1519,1499.5,1516.5,3.25,+0.21%,2545008,2999850
02/28/2013,1516.25,1524.5,1508.75,1513.25,-2.5,-0.16%,2199825,3042309
02/27/2013,1493.25,1519.25,1490,1515.75,23.25,+1.56%,2458935,3104677
02/26/2013,1485.5,1497.75,1482.75,1492.5,5.25,+0.35%,2933833,3129679
02/25/2013,1515.5,1524.5,1481.75,1487.25,-27.25,-1.80%,3093507,3122471
02/22/2013,1502.25,1515,1502,1514.5,13.5,+0.90%,1763806,3098934
02/21/2013,1507.75,1509.75,1495,1501,-6,-0.40%,2510874,3092934
02/20/2013,1528.75,1530,1506.5,1507,-21,-1.37%,2018732,3098220
02/19/2013,1516,1529,1515.25,1528,11,+0.73%,1498369,3091729
02/15/2013,1518.75,1521.75,1511.25,1517,-1.5,-0.10%,1732853,3133021
02/14/2013,1516.25,1520.75,1510,1518.5,1.25,+0.08%,1369303,3100819
02/13/2013,1517.5,1522,1513,1517.25,1,+0.07%,1269215,3040795
02/12/2013,1512.5,1519,1508.5,1516.25,3.25,+0.21%,1258561,3034816
02/11/2013,1513.5,1517,1509.75,1513,0.5,+0.03%,1229917,3024409
02/08/2013,1505,1515,1503.75,1512.5,7.25,+0.48%,1428025,3039366
02/07/2013,1507.25,1511,1494.5,1505.25,-1.5,-0.10%,1960681,3000249
02/06/2013,1507.25,1510.25,1499,1506.75,0.75,+0.05%,1753717,2991919
02/05/2013,1492.5,1511,1492.25,1506,12.5,+0.84%,1741970,2964032
02/04/2013,1508,1508.5,1490.25,1493.5,-13.25,-0.88%,1765571,2942926
02/01/2013,1496,1510.5,1495.75,1506.75,13.5,+0.90%,1779718,2952773
01/31/2013,1494.25,1500,1491.25,1493.25,-2,-0.13%,1639166,2986380
01/30/2013,1505,1506,1493.5,1495.25,-9.75,-0.65%,1798387,2983094
01/29/2013,1495.5,1505.75,1491,1505,8,+0.53%,1500028,2964345
01/28/2013,1495.75,1500,1491.25,1497,1.25,+0.08%,1206900,2939527
01/25/2013,1487.75,1499.25,1486.75,1495.75,4,+0.27%,1591858,2944510
01/24/2013,1483.25,1497.75,1482.75,1491.75,1.5,+0.10%,1828454,2945028
01/23/2013,1490.5,1491.25,1484.5,1490.25,0.75,+0.05%,1192172,2972476
01/22/2013,1478,1491.5,1475,1489.5,10.5,+0.71%,1474784,2928094
01/18/2013,1475.5,1481,1470.5,1479,3.25,+0.22%,1487277,2853060
01/17/2013,1465,1480.5,1460.5,1475.75,10.25,+0.70%,1745053,2855894
01/16/2013,1467,1469,1460,1465.5,0.25,+0.02%,1232690,2811077
01/15/2013,1465,1468.25,1456.5,1465.25,1,+0.07%,1324056,2830204
01/14/2013,1466.75,1471.25,1460.25,1464.25,-3,-0.20%,1168502,2797558
01/11/2013,1469.75,1471.5,1462.25,1467.25,0.25,+0.02%,1150333,2775649
01/10/2013,1456.5,1470.25,1454.75,1467,11.25,+0.77%,1540850,2772956
01/09/2013,1451.5,1459.5,1451.25,1455.75,3.5,+0.24%,1193627,2777505
01/08/2013,1456.75,1457,1446,1452.25,-3.5,-0.24%,1366996,2788837
01/07/2013,1460.25,1460.75,1450.75,1455.75,-2,-0.14%,1199834,2764168
01/04/2013,1454,1463,1451.25,1457.75,4.25,+0.29%,1514786,2754086
01/03/2013,1456,1460.5,1450,1453.5,-3.5,-0.24%,1598235,2768605
01/02/2013,1443,1458,1438.25,1457,37,+2.61%,1939767,2765822
12/31/2012,1388.25,1425.75,1383.5,1420,36,+2.60%,1480199,2755128
12/28/2012,1413.25,1416.75,1382.25,1384,-26.75,-1.90%,1061849,2784835
12/27/2012,1413.25,1418.5,1396,1410.75,-2.75,-0.19%,1470310,2781698
12/26/2012,1424,1425.5,1410.75,1413.5,-6.25,-0.44%,578176,2765655
12/24/2012,1424.25,1424.5,1417.5,1419.75,-6.25,-0.44%,318126,2755660
12/21/2012,1441,1441.25,1391.25,1426,-14.5,-1.01%,2112856,2745802
12/20/2012,1429,1441.25,1427.25,1440.5,7.5,+0.52%,1647010,2743059
12/19/2012,1440.5,1446,1428.25,1433,-8,-0.56%,2013922,2610354
12/18/2012,1428.25,1443.5,1425.25,1441,14,+0.98%,2497775,2346936
12/17/2012,1415.25,1429,1409.25,1427,17.75,+1.26%,2057385,1983093
12/14/2012,1410.5,1419.25,1405.75,1409.25,-2.75,-0.19%,1689033,1453053
12/13/2012,1419.75,1425.25,1409.75,1412,-9,-0.63%,967938,935496
12/12/2012,1425.25,1432.5,1419.5,1421,-4.25,-0.30%,244011,474069
12/11/2012,1411,1428,1409,1425.25,11.25,+0.80%,152867,322332
12/10/2012,1410,1414.75,1404.5,1414,4.25,+0.30%,66193,206554
"Downloaded from Barchart.com as of 07-23-2021 03:10pm CDT"
