Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/10/2016,1990,2010.25,1967.25,1988.75,-0.25,-0.01%,2738172,2411617
03/09/2016,1981.75,1994,1978,1989,8,+0.40%,1744984,2746033
03/08/2016,1999,2000.25,1976,1981,-18,-0.90%,1931272,2931226
03/07/2016,1994.5,2004.5,1984.5,1999,4,+0.20%,1633347,3005808
03/04/2016,1991,2007.5,1984,1995,4.5,+0.23%,2247812,3012243
03/03/2016,1981.75,1992.5,1974.75,1990.5,7,+0.35%,1555391,3018684
03/02/2016,1976.25,1984.75,1966.25,1983.5,5.5,+0.28%,1821662,3008594
03/01/2016,1928,1978.5,1920.75,1978,48.5,+2.51%,2035550,3008297
02/29/2016,1943,1956.25,1926.5,1929.5,-13.25,-0.68%,1826411,3014983
02/26/2016,1949,1968.75,1941.25,1942.75,-7.75,-0.40%,1876651,3014453
02/25/2016,1933,1951.5,1920.25,1950.5,20.25,+1.05%,1844284,3023219
02/24/2016,1914,1933.75,1886.75,1930.25,14.25,+0.74%,2315370,3001982
02/23/2016,1934,1938,1913.75,1916,-20.25,-1.05%,1600879,2986569
02/22/2016,1911,1943.75,1908.25,1936.25,21.75,+1.14%,1425321,2985993
02/19/2016,1917.5,1922.75,1898.5,1914.5,-2,-0.10%,1616647,2974705
02/18/2016,1926.75,1933.5,1911.25,1916.5,-6.25,-0.33%,1615605,2975816
02/17/2016,1888.25,1928,1881.5,1922.75,34,+1.80%,1854185,2983644
02/16/2016,1865.25,1892.75,1865,1888.75,30.5,+1.64%,2034059,3003822
02/12/2016,1827.25,1860.75,1822.5,1858.25,33.75,+1.85%,2018154,2994392
02/11/2016,1842.25,1847.25,1802.5,1824.5,-22.25,-1.20%,3203999,3021157
02/10/2016,1850,1877.75,1838.5,1846.75,-1.5,-0.08%,2359881,3001438
02/09/2016,1849.75,1863.75,1825.75,1848.25,-3.75,-0.20%,2792208,3002017
02/08/2016,1876.25,1884.5,1821.75,1852,-23.25,-1.24%,2674512,3020294
02/05/2016,1905.25,1914.5,1865.75,1875.25,-32.5,-1.70%,2320680,2998346
02/04/2016,1907.75,1922.25,1890.25,1907.75,-0.75,-0.04%,2255360,2940610
02/03/2016,1895,1912.25,1865,1908.5,11,+0.58%,2848193,2944156
02/02/2016,1928.5,1929.25,1889,1897.5,-33.75,-1.75%,2102411,2941058
02/01/2016,1929.75,1940,1912.5,1931.25,1.25,+0.06%,1748062,2888962
01/29/2016,1878.75,1933,1876.5,1930,49.25,+2.62%,2406399,2878549
01/28/2016,1880,1902.5,1865.75,1880.75,5.75,+0.31%,2254109,2872487
01/27/2016,1885.25,1910,1864.5,1875,-21,-1.11%,2113363,2897826
01/26/2016,1871.75,1899.75,1851.25,1896,25.75,+1.38%,1780235,2870149
01/25/2016,1899.5,1904.25,1855.75,1870.25,-29,-1.53%,1640401,2862213
01/22/2016,1858.5,1902.25,1855.75,1899.25,38.25,+2.06%,2106526,2841461
01/21/2016,1854.75,1883.25,1836.25,1861,6,+0.32%,2729407,2850850
01/20/2016,1871.75,1878.5,1804.25,1855,-18,-0.96%,3929776,2867832
01/19/2016,1869.75,1907.5,1856.25,1873,-2,-0.11%,2796679,2841234
01/15/2016,1913.5,1919.75,1849.25,1875,-39.5,-2.06%,3441956,2848559
01/14/2016,1883.75,1927.5,1871,1914.5,33,+1.75%,3045826,2774821
01/13/2016,1922.5,1946.5,1878,1881.5,-43.5,-2.26%,2899958,2767647
01/12/2016,1913.5,1940.25,1899,1925,10.75,+0.56%,2428110,2728789
01/11/2016,1909.25,1929,1892.5,1914.25,2.75,+0.14%,2490336,2718509
01/08/2016,1936.5,1964.75,1910,1911.5,-21.5,-1.11%,2694404,2679953
01/07/2016,1987.75,1991,1928.5,1933,-53,-2.67%,2969295,2610790
01/06/2016,2010.75,2013.25,1970.5,1986,-25.75,-1.28%,2237518,2579137
01/05/2016,2009,2017,1992.25,2011.75,2.75,+0.14%,1688974,2562248
01/04/2016,2037.75,2043.5,1980.25,2009,-26.5,-1.30%,2216549,2569569
12/31/2015,2055.25,2057.75,2030.25,2035.5,-19,-0.92%,1029390,2492297
12/30/2015,2072,2075,2053.5,2054.5,-18.25,-0.88%,720601,2486459
12/29/2015,2049.75,2074.5,2047.5,2072.75,24,+1.17%,832686,2496174
12/28/2015,2051.25,2054.5,2035.25,2048.75,-2.5,-0.12%,696448,2490832
12/24/2015,2052.75,2059.75,2049,2051.25,-1.75,-0.09%,325205,2490347
12/23/2015,2034,2057.75,2030.75,2053,17,+0.83%,1003982,2512689
12/22/2015,2017,2036.5,2007.25,2036,21,+1.04%,1144898,2542077
12/21/2015,1997.25,2019.5,1995.25,2015,23,+1.15%,1275266,2561504
12/18/2015,2024,2029.75,1991,1992,-32.75,-1.62%,2118900,2570329
12/17/2015,2060.75,2072.75,2022.75,2024.75,-39,-1.89%,2114912,2525720
12/16/2015,2037.5,2068.75,2031,2063.75,26.75,+1.31%,2035482,2448737
12/15/2015,2013,2045.75,2010,2037,27.5,+1.37%,2159593,2294823
12/14/2015,2001.5,2019.5,1983.25,2009.5,8.25,+0.41%,2652781,1775616
"Downloaded from Barchart.com as of 07-23-2021 03:12pm CDT"
