Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/09/2010,1094.25,1107,1092,1097.5,3,+0.27%,1133889,904547
09/08/2010,1086.25,1097.75,1081.75,1094.5,8.25,+0.76%,322727,466445
09/07/2010,1094.5,1102.25,1085,1086.25,-12.25,-1.12%,129448,222003
09/03/2010,1084.25,1099.5,1081.25,1098.5,14,+1.29%,39641,110174
09/02/2010,1076,1085.25,1071.5,1084.5,7.75,+0.72%,13327,89077
09/01/2010,1047,1077.5,1045.75,1076.75,33.5,+3.21%,13608,81493
08/31/2010,1040,1049,1032.75,1043.25,3.25,+0.31%,19173,77886
08/30/2010,1058.5,1067.5,1040,1040,-18.75,-1.77%,11631,74081
08/27/2010,1038,1059.25,1032.5,1058.75,19,+1.83%,14147,67182
08/26/2010,1049.5,1056.75,1038.25,1039.75,-9.75,-0.93%,5733,62919
08/25/2010,1044,1052.5,1032.5,1049.5,4.75,+0.45%,11379,62183
08/24/2010,1060,1060,1038.5,1044.75,-15.75,-1.49%,12072,59627
08/23/2010,1065,1075.25,1060,1060.5,-4.75,-0.45%,5187,55153
08/20/2010,1066.25,1070,1057,1065.25,-1,-0.09%,7622,53348
08/19/2010,1082,1089.5,1063.75,1066.25,-15.5,-1.43%,8513,47822
08/18/2010,1084.5,1093.5,1078.75,1081.75,-2.5,-0.23%,5367,41824
08/17/2010,1072.5,1093.5,1070,1084.25,12,+1.12%,3448,39222
08/16/2010,1071,1076,1061.5,1072.25,1,+0.09%,1082,38331
08/13/2010,1075.25,1084,1068,1071.25,-3,-0.28%,1033,38253
08/12/2010,1079.5,1082.25,1065.5,1074.25,-5.75,-0.53%,3178,38197
08/11/2010,1113.75,1113.75,1080,1080,-35,-3.14%,5782,36777
08/10/2010,1120.5,1120.5,1104.75,1115,-6,-0.54%,3824,35103
08/09/2010,1116.75,1122,1112.25,1121,6.25,+0.56%,747,33478
08/06/2010,1119.25,1121.5,1099.5,1114.75,-4,-0.36%,2216,33419
08/05/2010,1120.5,1121.5,1111,1118.75,-1.25,-0.11%,3637,33271
08/04/2010,1113,1121,1110,1120,6.5,+0.58%,3607,30513
08/03/2010,1117,1117.5,1109,1113.5,-3.5,-0.31%,4177,28421
08/02/2010,1098.75,1119.5,1098.75,1117,23.5,+2.15%,3248,25412
07/30/2010,1092.5,1098.5,1079.5,1093.5,1.25,+0.11%,4884,24842
07/29/2010,1098,1107.75,1084,1092.25,-5.25,-0.48%,1517,21903
07/28/2010,1106,1111,1094.5,1097.5,-8.75,-0.79%,601,21481
07/27/2010,1105,1114,1101.5,1106.25,1.5,+0.14%,601,21433
07/26/2010,1097,1106.5,1092.5,1104.75,8.75,+0.80%,861,21444
07/23/2010,1082,1096.5,1080,1096,13,+1.20%,3181,21272
07/22/2010,1058.25,1089.5,1056.5,1083,23.75,+2.24%,3357,20513
07/21/2010,1074.5,1083,1057,1059.25,-16.25,-1.51%,6929,19391
07/20/2010,1057,1076,1046.5,1075.5,16.25,+1.53%,5925,18153
07/19/2010,1058,1066.25,1052.5,1059.25,0.75,+0.07%,7643,17325
07/16/2010,1087,1090.25,1055,1058.5,-27.25,-2.51%,3571,13163
07/15/2010,1087.25,1094,1072,1085.75,-0.75,-0.07%,2469,12355
07/14/2010,1091.25,1094.25,1079.5,1086.5,1.5,+0.14%,2854,12193
07/13/2010,1072,1091,1069.25,1085,13,+1.21%,2375,12319
07/12/2010,1066.5,1072.5,1061.25,1072,4,+0.37%,1249,11901
07/09/2010,1062.25,1070.5,1059.25,1068,5.5,+0.52%,1193,11670
07/08/2010,1054.5,1063.25,1049.5,1062.5,7.75,+0.73%,1305,11657
07/07/2010,1019.5,1055,1011.75,1054.75,35.25,+3.46%,2332,11622
07/06/2010,1010.25,1033.25,998.75,1019.5,9.75,+0.97%,2084,11121
07/02/2010,1017.75,1027.5,1006.5,1009.75,-7.5,-0.74%,1198,10620
07/01/2010,1020.25,1024.5,1001.75,1017.25,-4.75,-0.46%,1986,10721
06/30/2010,1030,1039.25,1018.5,1022,-9,-0.87%,2184,10591
06/29/2010,1065.25,1068.75,1026.5,1031,-35.5,-3.33%,5277,9995
06/28/2010,1071.75,1074,1062.75,1066.5,-4,-0.37%,657,6321
06/25/2010,1066.5,1075,1059.75,1070.5,4.25,+0.40%,1490,6322
06/24/2010,1082.25,1086.5,1063,1066.25,-16.75,-1.55%,1462,5962
06/23/2010,1087.75,1093.5,1076,1083,-3.25,-0.30%,1450,5503
06/22/2010,1106.25,1112,1086.25,1086.25,-20,-1.81%,1163,5381
06/21/2010,1115,1124.5,1100,1106.25,0.25,+0.02%,732,4796
06/18/2010,1105.5,1111.75,1104.5,1106,-1.25,-0.11%,207,4534
06/17/2010,1105,1111.25,1097,1107.25,2,+0.18%,511,4543
06/16/2010,1103.5,1110,1098,1105.25,0.5,+0.05%,131,4297
06/15/2010,1082.5,1107.25,1080,1104.75,23,+2.13%,163,4300
06/14/2010,1084.5,1097,1080.5,1081.75,1.25,+0.12%,1285,4348
"Downloaded from Barchart.com as of 07-26-2021 07:41am CDT"
