Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/07/2000,1516.5,1531,1515.75,1529,12.5,+0.82%,0,0
09/06/2000,1535,1537.75,1516,1516.5,-18.5,-1.21%,0,0
09/05/2000,1551.5,1551.5,1528.5,1535,-11.25,-0.73%,0,0
09/01/2000,1548.25,1565.75,1541.75,1546.25,2.25,+0.15%,0,0
08/31/2000,1544,1548.25,1544,1544,17.75,+1.16%,0,0
08/30/2000,1541,1541,1526.25,1526.25,-14.75,-0.96%,0,0
08/29/2000,1540,1541,1532.75,1541,-0.5,-0.03%,0,0
08/28/2000,1541,1554.75,1537.5,1541.5,5.5,+0.36%,0,0
08/25/2000,1540,1540,1531.25,1536,-1.5,-0.10%,0,0
08/24/2000,1535,1538.75,1526.25,1537.5,5,+0.33%,0,0
08/23/2000,1519.25,1534,1519,1532.5,2.5,+0.16%,0,0
08/22/2000,1529.25,1540,1525.25,1530,0.75,+0.05%,0,0
08/21/2000,1520.5,1529.25,1517.25,1529.25,6,+0.39%,0,0
08/18/2000,1526,1526,1513.25,1523.25,-2.75,-0.18%,0,0
08/17/2000,1520,1529.75,1510,1526,12.25,+0.81%,0,0
08/16/2000,1513,1517.75,1506,1513.75,-3.5,-0.23%,0,0
08/15/2000,1520,1536,1510.25,1517.25,-3.25,-0.21%,0,0
08/14/2000,1500.25,1523,1500,1520.5,20,+1.33%,0,0
08/11/2000,1489,1506,1485.5,1500.5,4,+0.27%,0,0
08/10/2000,1500.75,1503,1481,1496.5,-6.75,-0.45%,0,0
08/09/2000,1516.75,1517.5,1502.75,1503.25,-10.75,-0.71%,0,0
08/08/2000,1509.5,1515.25,1482.5,1514,5.5,+0.36%,0,0
08/07/2000,1501.5,1511.75,1494,1508.5,14.75,+0.99%,0,0
08/04/2000,1484,1494,1483.75,1493.75,10.25,+0.69%,0,0
08/03/2000,1465,1485.5,1459.25,1483.5,9,+0.61%,0,0
08/02/2000,1478,1482.25,1469,1474.5,5,+0.34%,0,0
08/01/2000,1463,1475.25,1445.5,1469.5,8.5,+0.58%,0,0
07/31/2000,1454,1467.5,1454,1461,7,+0.48%,0,0
07/28/2000,1479.25,1479.25,1450.5,1454,-32,-2.15%,0,0
07/27/2000,1479.5,1486,1479.5,1486,-5.25,-0.35%,0,0
07/26/2000,1491.25,1491.25,1491.25,1491.25,-15.75,-1.05%,0,0
07/25/2000,1507,1507,1507,1507,3.25,+0.22%,0,0
07/24/2000,1505.75,1515.25,1500,1503.75,-13.75,-0.91%,0,0
07/21/2000,1517.5,1517.5,1517.5,1517.5,-21.5,-1.40%,0,0
07/20/2000,1533,1539,1530,1539,16,+1.05%,0,0
07/19/2000,1523,1525.25,1517.75,1523,-11.5,-0.75%,0,0
07/18/2000,1541,1541,1530.25,1534.5,-10.5,-0.68%,0,0
07/17/2000,1546,1554.75,1543.75,1545,-2.25,-0.15%,0,0
07/14/2000,1546,1547.25,1536.75,1547.25,14.75,+0.96%,0,0
07/13/2000,1534,1538.75,1530.75,1532.5,4,+0.26%,0,0
07/12/2000,1527.75,1536.25,1524.25,1528.5,11.25,+0.74%,0,0
07/11/2000,1513,1527.25,1511.75,1517.25,3,+0.20%,0,0
07/10/2000,1515,1524.25,1513.5,1514.25,-3,-0.20%,0,0
07/07/2000,1515,1523.5,1510.75,1517.25,21,+1.40%,0,0
07/06/2000,1490,1500,1479.75,1496.25,10.5,+0.71%,0,0
07/05/2000,1494.5,1501.25,1482,1485.75,-27.25,-1.80%,0,0
07/03/2000,1513,1513,1499.75,1513,22.25,+1.49%,0,0
06/30/2000,1481,1492.25,1480,1490.75,10.25,+0.69%,0,0
06/29/2000,1482,1495,1479.25,1480.5,-13.5,-0.90%,0,0
06/28/2000,1494,1508,1494,1494,0.25,+0.02%,0,0
06/27/2000,1501,1501,1493.75,1493.75,-8.25,-0.55%,0,0
06/26/2000,1501,1502.5,1492,1502,15.5,+1.04%,0,0
06/23/2000,1499.5,1500.25,1482.5,1486.5,-12.75,-0.85%,0,0
06/22/2000,1514,1514.5,1497.25,1499.25,-22.75,-1.49%,0,0
06/21/2000,1513,1525.75,1513,1522,-0.25,-0.02%,0,0
06/20/2000,1522.25,1530,1520,1522.25,-5.75,-0.38%,0,0
06/19/2000,1528,1528,1528,1528,17,+1.13%,0,0
"Downloaded from Barchart.com as of 07-26-2021 07:35am CDT"
