Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/11/2003,1013.5,1019.75,1009.25,1015.25,3.25,+0.32%,611338,132846
09/10/2003,1021.75,1022.5,1007.75,1012,-10.5,-1.03%,33610,51090
09/09/2003,1029,1032.75,1019,1022.5,-6.5,-0.63%,20519,29250
09/08/2003,1020.75,1031,1015.75,1029,8.25,+0.81%,10228,16629
09/05/2003,1027.5,1027.75,1016.25,1020.75,-6,-0.58%,2830,11013
09/04/2003,1025,1027.5,1019.5,1026.75,1.25,+0.12%,2179,9772
09/03/2003,1020.5,1027.75,1019,1025.5,5,+0.49%,4139,9094
09/02/2003,1006,1021,1003.25,1020.5,14.5,+1.44%,3430,6115
08/29/2003,1001,1006,997.25,1006,6.5,+0.65%,693,4901
08/28/2003,993.75,1002,989,999.5,5.5,+0.55%,987,4437
08/27/2003,994.25,996,991.25,994,0.25,+0.03%,770,4130
08/26/2003,991.5,996,981,993.75,1.75,+0.18%,1186,3582
08/25/2003,990.75,992,985.75,992,1.25,+0.13%,771,3072
08/22/2003,999.5,1010,990.5,990.75,-9.5,-0.95%,350,2440
08/21/2003,996.5,1007.25,996.5,1000.25,3,+0.30%,610,2451
08/20/2003,1000,1001,994.5,997.25,-4,-0.40%,118,2499
08/19/2003,998,1001.25,993,1001.25,4.25,+0.43%,119,2465
08/18/2003,990.25,998.75,988.5,997,8.25,+0.83%,424,2437
08/15/2003,978,990.25,975.75,988.75,2.75,+0.28%,283,2395
08/14/2003,984.25,989.5,977.75,986,3,+0.31%,468,2461
08/13/2003,988,991.5,978.25,983,-5.25,-0.53%,339,2364
08/12/2003,980.25,988.25,975.75,988.25,8.75,+0.89%,691,2370
08/11/2003,976,982.5,971.25,979.5,3.25,+0.33%,601,2193
08/08/2003,972,977.75,970.25,976.25,3.5,+0.36%,330,2165
08/07/2003,962,972.75,960.25,972.75,9.5,+0.99%,316,2033
08/06/2003,957,973,957,963.25,5.75,+0.60%,387,1858
08/05/2003,978.25,979.75,957.5,957.5,-21,-2.15%,342,1744
08/04/2003,975.75,982.75,963.25,978.5,0.75,+0.08%,629,1667
08/01/2003,986.5,990.5,975.25,977.75,-9.75,-0.99%,580,1622
07/31/2003,984.75,1001.75,983.75,987.5,3,+0.30%,658,1686
07/30/2003,989,991.5,982.5,984.5,-2.5,-0.25%,32,1742
07/29/2003,993.75,995.5,980,987,-5,-0.50%,319,1722
07/28/2003,994.5,998.25,989.75,992,-3,-0.30%,356,1813
07/25/2003,977,995.5,973.5,995,16.5,+1.69%,1595,1892
07/24/2003,988,996.25,977.25,978.5,-7.25,-0.74%,820,1102
07/23/2003,985.5,988.5,976.25,985.75,0.75,+0.08%,589,576
07/22/2003,973.75,987.25,972.75,985,9,+0.92%,695,445
07/21/2003,984.75,989.75,972,976,-12.5,-1.26%,637,230
07/18/2003,984,990.75,978,988.5,9.75,+1.00%,330,444
07/17/2003,992.25,992.25,975.25,978.75,-14.5,-1.46%,52,349
07/16/2003,1004.25,1005,985.75,993.25,-5.75,-0.58%,231,358
07/15/2003,1007.75,1008.75,993.75,999,-1.75,-0.17%,134,414
07/14/2003,996.25,1012.5,991,1000.75,5.25,+0.53%,250,442
07/11/2003,986.5,998,983.75,995.5,8.5,+0.86%,122,410
07/10/2003,993.75,997.75,980.75,987,-12.25,-1.23%,93,374
07/09/2003,1005.5,1007.75,994.75,999.25,-6.75,-0.67%,119,319
07/08/2003,997.25,1006.25,996,1006,5.25,+0.52%,47,329
07/07/2003,990,1002.75,987.5,1000.75,20,+2.04%,162,331
07/03/2003,984.25,991.75,976.5,980.75,-10.5,-1.06%,251,243
07/02/2003,983.5,991.75,981,991.25,11.75,+1.20%,92,140
07/01/2003,971,980.25,959,979.5,8,+0.82%,101,114
06/30/2003,980,980.75,969.75,971.5,0,0.00%,67,115
06/27/2003,982.25,986,971,971.5,-10.25,-1.04%,117,99
06/26/2003,975.25,984.25,969.75,981.75,11.5,+1.19%,56,175
06/25/2003,983.5,988,969,970.25,-9.25,-0.94%,296,159
06/24/2003,983.75,984.5,975.75,979.5,0.5,+0.05%,132,90
06/23/2003,988.25,989,974.25,979,-10.75,-1.09%,107,75
"Downloaded from Barchart.com as of 07-26-2021 07:37am CDT"
