Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/07/2006,1313.5,1314,1304,1307.5,-6.5,-0.49%,1172894,598317
09/06/2006,1325.75,1325.75,1312,1314,-12,-0.90%,206492,339879
09/05/2006,1322.25,1327.75,1321.5,1326,2,+0.15%,45591,142889
09/01/2006,1316.25,1325,1316.25,1324,7,+0.53%,17518,114634
08/31/2006,1316.5,1319.5,1314.5,1317,0.5,+0.04%,14495,99647
08/30/2006,1316.25,1320,1315.25,1316.5,0,0.00%,12231,86482
08/29/2006,1315,1318.5,1308.75,1316.5,1.5,+0.11%,12559,76312
08/28/2006,1308.5,1318.75,1306,1315,6,+0.46%,12919,67331
08/25/2006,1307.5,1312.75,1306.25,1309,1.5,+0.11%,9113,55653
08/24/2006,1309,1311.75,1305,1307.5,-1.5,-0.11%,17615,47013
08/23/2006,1314,1315.25,1303,1309,-4.25,-0.32%,7881,36122
08/22/2006,1312.75,1316.75,1308.75,1313.25,-0.25,-0.02%,9116,30565
08/21/2006,1316.75,1317.25,1310,1313.5,-5,-0.38%,680,21929
08/18/2006,1308.25,1318.5,1308.25,1318.5,6.25,+0.48%,12338,21620
08/17/2006,1309.5,1315.75,1306.75,1312.25,2.25,+0.17%,987,10698
08/16/2006,1298.25,1311,1298.25,1310,11,+0.85%,2209,10584
08/15/2006,1284,1301.25,1284,1299,14.75,+1.15%,835,9847
08/14/2006,1287,1294,1282,1284.25,1,+0.08%,403,9546
08/11/2006,1286.25,1287.5,1276.75,1283.25,-3.25,-0.25%,862,9852
08/10/2006,1286.5,1287.5,1273.5,1286.5,4,+0.31%,440,9046
08/09/2006,1287.75,1299,1279.25,1282.5,-5.5,-0.43%,578,8987
08/08/2006,1293.75,1298.5,1283.25,1288,-5.5,-0.43%,391,9044
08/07/2006,1295,1296.25,1288.25,1293.5,-3.75,-0.29%,1196,9149
08/04/2006,1297.5,1308.5,1289.25,1297.25,-1.25,-0.10%,506,8878
08/03/2006,1295,1300,1286.25,1298.5,3,+0.23%,1474,8815
08/02/2006,1288.25,1299,1288.25,1295.5,7.75,+0.60%,554,7800
08/01/2006,1293.25,1293.75,1281.75,1287.75,-5.25,-0.41%,635,7646
07/31/2006,1300,1300,1290,1293,-2.5,-0.19%,546,7616
07/28/2006,1281.75,1297,1281.75,1295.5,12,+0.93%,692,7550
07/27/2006,1284,1292.5,1278.25,1283.5,-1,-0.08%,441,7698
07/26/2006,1283.5,1290.5,1278.25,1284.5,1.75,+0.14%,458,7682
07/25/2006,1277.75,1289.5,1274,1282.75,4.25,+0.33%,1198,7628
07/24/2006,1255.5,1279.75,1255,1278.5,22.75,+1.81%,425,7665
07/21/2006,1268,1271,1254.75,1255.75,-9.5,-0.75%,1074,7647
07/20/2006,1275.75,1280,1264,1265.25,-8.5,-0.67%,1002,7139
07/19/2006,1257,1279.75,1255.25,1273.75,17,+1.35%,951,6360
07/18/2006,1251.25,1257.5,1242.25,1256.75,5.25,+0.42%,439,6178
07/17/2006,1253.75,1258,1245.25,1251.5,-1.5,-0.12%,463,6119
07/14/2006,1259.25,1262.25,1246,1253,-5.5,-0.44%,2190,6274
07/13/2006,1279,1279.5,1258,1258.5,-21.25,-1.66%,3693,4911
07/12/2006,1291.75,1295,1276.5,1279.75,-14,-1.08%,129,2401
07/11/2006,1288,1293.75,1279.5,1293.75,5,+0.39%,91,2387
07/10/2006,1289,1294,1284.5,1288.75,2,+0.16%,100,2382
07/07/2006,1294.75,1300,1282.5,1286.75,-7.75,-0.60%,132,2382
07/06/2006,1290.25,1298.75,1290.25,1294.5,3.25,+0.25%,70,2370
07/05/2006,1298,1298,1285.75,1291.25,-8.5,-0.65%,106,2354
07/03/2006,1291,1300.5,1291,1299.75,8.75,+0.68%,342,2358
06/30/2006,1295.75,1298,1290,1291,-3,-0.23%,186,2239
06/29/2006,1268,1294.5,1268,1294,25,+1.97%,132,2142
06/28/2006,1266,1269,1258,1269,8,+0.63%,565,2118
06/27/2006,1265,1274.25,1259.75,1261,-10.5,-0.83%,111,1610
06/26/2006,1267,1272.25,1264.75,1271.5,4.5,+0.36%,40,1579
06/23/2006,1270,1274.75,1262.75,1267,0,0.00%,124,1598
06/22/2006,1275,1277,1262.5,1267,-6,-0.47%,83,1505
06/21/2006,1263.25,1279.25,1260.5,1273,9.5,+0.75%,637,1474
06/20/2006,1262,1270.75,1259,1263.5,4,+0.32%,1174,1039
06/19/2006,1272,1280.5,1258.75,1259.5,-11.75,-0.92%,89,39
"Downloaded from Barchart.com as of 07-26-2021 07:39am CDT"
