Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/11/2008,1234,1254,1212.25,1252,17.5,+1.42%,2082338,813024
09/10/2008,1228.5,1245.5,1221.5,1234.5,6.75,+0.55%,255650,488327
09/09/2008,1268,1276.25,1224.5,1227.75,-40.75,-3.21%,162251,318593
09/08/2008,1258.5,1283.75,1248.5,1268.5,26,+2.09%,105956,242036
09/05/2008,1238.25,1246.75,1217.75,1242.5,4.5,+0.36%,57842,200868
09/04/2008,1277,1278.75,1236.5,1238,-38.75,-3.04%,40471,174322
09/03/2008,1278,1282.5,1267.25,1276.75,-1.25,-0.10%,31970,161261
09/02/2008,1282.5,1305.25,1273.5,1278,-6.25,-0.49%,20077,149265
08/29/2008,1298.25,1299.25,1283.5,1284.25,-15.5,-1.19%,10367,138406
08/28/2008,1282.75,1301.75,1277.5,1299.75,16.25,+1.27%,15841,132414
08/27/2008,1272.25,1286.5,1267.5,1283.5,10.25,+0.81%,25571,130028
08/26/2008,1269.25,1277,1264,1273.25,5.5,+0.43%,37957,109028
08/25/2008,1294,1294,1266,1267.75,-26,-2.01%,3919,80274
08/22/2008,1277,1295,1272.75,1293.75,16.75,+1.31%,5895,79009
08/21/2008,1275.5,1282.75,1265,1277,1.75,+0.14%,7123,78239
08/20/2008,1268.75,1278,1262.25,1275.25,5.5,+0.43%,6323,75693
08/19/2008,1283.75,1284,1264.25,1269.75,-13.75,-1.07%,3431,71941
08/18/2008,1300.5,1307.25,1275.75,1283.5,-18,-1.38%,5916,70629
08/15/2008,1295.5,1303.75,1292.5,1301.5,6,+0.46%,3120,66047
08/14/2008,1287,1302,1277.25,1295.5,9.25,+0.72%,3550,64965
08/13/2008,1294,1295.75,1276.5,1286.25,-6.75,-0.52%,3334,64189
08/12/2008,1304.25,1309,1287.25,1293,-14,-1.07%,3729,63831
08/11/2008,1293.25,1315.25,1290.25,1307,13,+1.00%,4330,62317
08/08/2008,1270,1299.25,1263.5,1294,24.5,+1.93%,2468,61974
08/07/2008,1289,1290.25,1265.25,1269.5,-20,-1.55%,6634,62298
08/06/2008,1284.5,1293.25,1277.5,1289.5,5,+0.39%,3785,57830
08/05/2008,1252,1286,1249.5,1284.5,34.25,+2.74%,2430,57028
08/04/2008,1260.5,1264,1248,1250.25,-11.75,-0.93%,1981,57491
08/01/2008,1268.25,1275.25,1255,1262,-6.5,-0.51%,4078,57452
07/31/2008,1283.5,1291,1266.75,1268.5,-18,-1.40%,4159,55926
07/30/2008,1264.5,1286.5,1262,1286.5,23,+1.82%,3256,56641
07/29/2008,1235.5,1264.5,1234,1263.5,26.75,+2.16%,2658,55934
07/28/2008,1255,1261.25,1235,1236.75,-19,-1.51%,2376,56688
07/25/2008,1254.75,1264,1251.5,1255.75,0.25,+0.02%,2642,55775
07/24/2008,1282.75,1286.5,1252.75,1255.5,-29,-2.26%,3739,55245
07/23/2008,1277.25,1293,1276,1284.5,8.25,+0.65%,6081,53380
07/22/2008,1257,1279.75,1249.5,1276.25,12.75,+1.01%,4705,51345
07/21/2008,1262.25,1270.25,1257.25,1263.5,1.25,+0.10%,840,48102
07/18/2008,1250.25,1264.5,1242.5,1262.25,7.25,+0.58%,4984,47879
07/17/2008,1242.75,1264.25,1239,1255,12.5,+1.01%,5287,45739
07/16/2008,1215,1247.75,1204.25,1242.5,29.75,+2.45%,2990,43617
07/15/2008,1229,1236.75,1202,1212.75,-17,-1.38%,7342,43220
07/14/2008,1254.5,1261.25,1226.75,1229.75,-11.75,-0.95%,3193,39282
07/11/2008,1258,1263,1227.5,1241.5,-14.75,-1.17%,2568,37675
07/10/2008,1249.5,1260.25,1239,1256.25,6.75,+0.54%,12127,37373
07/09/2008,1276,1280.25,1246.75,1249.5,-26,-2.04%,2075,27225
07/08/2008,1253.75,1277.25,1239,1275.5,22,+1.76%,1084,26170
07/07/2008,1261,1276.5,1242,1253.5,-13.25,-1.05%,2143,26733
07/03/2008,1263.25,1278.25,1254,1266.75,2,+0.16%,1286,26457
07/02/2008,1288.5,1296,1263.25,1264.75,-23.5,-1.82%,2572,26006
07/01/2008,1285,1288.25,1263.25,1288.25,5,+0.39%,6387,25246
06/30/2008,1282.75,1293.75,1278,1283.25,1.25,+0.10%,1157,20476
06/27/2008,1288.5,1293.5,1275.25,1282,-4.75,-0.37%,1617,20007
06/26/2008,1321,1322.75,1285.5,1286.75,-38.5,-2.91%,7404,19882
06/25/2008,1318.75,1340.25,1318.25,1325.25,6.75,+0.51%,2194,14166
06/24/2008,1320.25,1330.5,1308.5,1318.5,-2.75,-0.21%,7444,13451
06/23/2008,1322,1329.75,1319.5,1321.25,-0.75,-0.06%,1826,6700
06/20/2008,1335,1338.5,1318,1322,-22.5,-1.67%,377,5345
06/19/2008,1341,1351.75,1333.5,1344.5,3,+0.22%,252,5178
06/18/2008,1348.5,1351,1338.75,1341.5,-14.75,-1.09%,30,5207
06/17/2008,1370.75,1371.75,1355.5,1356.25,-7.5,-0.55%,374,5192
06/16/2008,1359,1370,1358.5,1363.75,0.5,+0.04%,13,4877
"Downloaded from Barchart.com as of 07-26-2021 07:40am CDT"
