Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/10/2015,1934.75,1957.75,1919,1939.75,6.25,+0.32%,1023035,806532
09/09/2015,1956.5,1982.75,1926.5,1933.5,-23.25,-1.19%,221503,339416
09/08/2015,1909,1959.5,1906.5,1956.75,44,+2.30%,143078,226612
09/04/2015,1937.25,1940.5,1899,1912.75,-24.5,-1.26%,51314,153521
09/03/2015,1938.5,1964.5,1933.25,1937.25,-1,-0.05%,33187,131087
09/02/2015,1904.75,1940,1899,1938.25,31,+1.63%,38740,119442
09/01/2015,1957.5,1957.5,1890.25,1907.25,-53.5,-2.73%,41660,103880
08/31/2015,1979,1979,1950,1960.75,-20.25,-1.02%,21229,94715
08/28/2015,1980,1983.75,1958.5,1981,0.5,+0.03%,18409,88280
08/27/2015,1931.25,1981,1926,1980.5,51.25,+2.66%,21094,88059
08/26/2015,1868,1934,1842,1929.25,65,+3.49%,33223,80240
08/25/2015,1867,1939.25,1852,1864.25,2,+0.11%,27317,72922
08/24/2015,1959,1959,1823,1862.25,-100.75,-5.13%,49231,68968
08/21/2015,2018.5,2021.5,1959.25,1963,-54.25,-2.69%,20487,61965
08/20/2015,2065,2069.5,2016.75,2017.25,-47.25,-2.29%,11090,56526
08/19/2015,2085.5,2089.75,2058.75,2064.5,-21.25,-1.02%,7867,53991
08/18/2015,2090,2095.5,2082.5,2085.75,-5.5,-0.26%,4575,52882
08/17/2015,2082.5,2092,2066.75,2091.25,10,+0.48%,6591,50688
08/14/2015,2071.5,2082.25,2065.5,2081.25,8.75,+0.42%,4094,48477
08/13/2015,2074.5,2084.5,2065.5,2072.5,-3.5,-0.17%,8170,47289
08/12/2015,2073,2077,2038.75,2076,4.25,+0.21%,11562,44798
08/11/2015,2093,2093.5,2062.75,2071.75,-20.25,-0.97%,5661,40169
08/10/2015,2064.25,2093.25,2063.75,2092,26.25,+1.27%,3033,38819
08/07/2015,2071.25,2074.75,2054.5,2065.75,-6,-0.29%,8145,38433
08/06/2015,2087,2091,2062.5,2071.75,-14.25,-0.68%,2686,35261
08/05/2015,2074.75,2099,2074.75,2086,11,+0.53%,4688,34933
08/04/2015,2081.25,2088,2073.75,2075,-8,-0.38%,3836,33780
08/03/2015,2092.25,2094.25,2072.25,2083,-7.5,-0.36%,3193,34237
07/31/2015,2093.5,2101.25,2087.5,2090.5,-5.5,-0.26%,3413,34115
07/30/2015,2092,2096.25,2080,2096,2.25,+0.11%,3844,33261
07/29/2015,2079.5,2096.25,2077,2093.75,14.25,+0.69%,3002,32116
07/28/2015,2057.5,2081.25,2054,2079.5,22.75,+1.11%,4425,31867
07/27/2015,2070,2072.75,2049,2056.75,-13.25,-0.64%,2788,31111
07/24/2015,2093.25,2096.25,2062.5,2070,-20.75,-0.99%,2575,31062
07/23/2015,2102,2106,2084,2090.75,-9.5,-0.45%,1688,30676
07/22/2015,2100.25,2104,2094.75,2100.25,-6.5,-0.31%,2241,30688
07/21/2015,2113.25,2117,2099.5,2106.75,-7.5,-0.35%,2879,30159
07/20/2015,2110.75,2118.5,2109,2114.25,3.25,+0.15%,1802,29630
07/17/2015,2109,2112.25,2105.25,2111,1.75,+0.08%,2471,29412
07/16/2015,2095.5,2110.75,2095,2109.25,12.75,+0.61%,2717,28728
07/15/2015,2094,2099.5,2087.5,2096.5,2.25,+0.11%,1316,28897
07/14/2015,2085.75,2097.5,2082.75,2094.25,7.5,+0.36%,2605,28732
07/13/2015,2048,2087,2045.75,2086.75,25.5,+1.24%,1544,28561
07/10/2015,2037.75,2067,2037.5,2061.25,28,+1.38%,2369,28600
07/09/2015,2031.5,2060,2030.5,2033.25,2,+0.10%,5080,28449
07/08/2015,2064,2064,2028.75,2031.25,-34.75,-1.68%,3835,27354
07/07/2015,2060.5,2070,2027.25,2066,9.25,+0.45%,3311,27116
07/06/2015,2045,2063.75,2022.5,2056.75,-4.25,-0.21%,2259,26902
07/02/2015,2063.75,2071.25,2054.75,2061,-2.25,-0.11%,1751,26827
07/01/2015,2049.5,2069.5,2048.75,2063.25,16.75,+0.82%,5523,26795
06/30/2015,2045.5,2060.75,2039.5,2046.5,3.75,+0.18%,2241,23839
06/29/2015,2063.25,2075,2039.75,2042.75,-45.25,-2.17%,3498,23865
06/26/2015,2086.25,2093,2079,2088,1.75,+0.08%,3363,23048
06/25/2015,2094.25,2104.75,2084.75,2086.25,-5.5,-0.26%,2742,21433
06/24/2015,2110.25,2110.5,2091.5,2091.75,-17,-0.81%,2669,20618
06/23/2015,2108.25,2112.5,2103.75,2108.75,3.5,+0.17%,1294,19648
06/22/2015,2096.75,2114.25,2096.75,2105.25,15,+0.72%,1014,19365
06/19/2015,2105,2109.75,2090,2090.25,-17,-0.81%,573,19052
06/18/2015,2080,2111,2075.25,2107.25,25.5,+1.22%,1090,18959
06/17/2015,2082.25,2091.25,2072.75,2081.75,0,0.00%,659,18296
06/16/2015,2066,2082.25,2055,2081.75,13.25,+0.64%,759,18191
06/15/2015,2071,2073.75,2056.25,2068.5,-9.5,-0.46%,1386,17742
"Downloaded from Barchart.com as of 07-26-2021 07:44am CDT"
