Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/12/2013,1683.25,1683.25,1674.75,1678.25,-4,-0.24%,596376,837087
09/11/2013,1675.75,1684,1671.25,1682.25,6.5,+0.39%,311912,530657
09/10/2013,1664.5,1676.75,1662.5,1675.75,13.25,+0.80%,149474,305925
09/09/2013,1646,1665,1645.75,1662.5,15.75,+0.96%,78112,220981
09/06/2013,1645,1657.25,1632.25,1646.75,0.5,+0.03%,56485,166936
09/05/2013,1647.75,1651.25,1644,1646.25,-0.25,-0.02%,27175,135716
09/04/2013,1630.75,1648.25,1628.75,1646.5,14,+0.86%,30529,121921
09/03/2013,1629.25,1643,1624.5,1632.5,8,+0.49%,32427,103362
08/30/2013,1632.25,1638,1618.75,1624.5,-5.5,-0.34%,19574,94333
08/29/2013,1624.25,1638.25,1621.5,1630,4.5,+0.28%,7929,79181
08/28/2013,1621.5,1632.5,1618.25,1625.5,4,+0.25%,7112,77018
08/27/2013,1648.5,1648.75,1620,1621.5,-26,-1.58%,14505,74846
08/26/2013,1654.25,1660.75,1646.75,1647.5,-7.25,-0.44%,5676,70246
08/23/2013,1648.5,1656,1644.25,1654.75,6.75,+0.41%,4949,69339
08/22/2013,1628,1650.75,1625,1648,18.25,+1.12%,8714,67964
08/21/2013,1644.5,1648,1627.75,1629.75,-14.25,-0.87%,8515,65192
08/20/2013,1637.5,1650,1634.5,1644,5.75,+0.35%,7956,63397
08/19/2013,1644,1650,1635.75,1638.25,-6.25,-0.38%,4612,59802
08/16/2013,1649,1655,1643.25,1644.5,-4.75,-0.29%,7917,58351
08/15/2013,1673.5,1675,1648.5,1649.25,-26.25,-1.57%,8718,52834
08/14/2013,1685,1686.5,1674.75,1675.5,-9,-0.53%,4177,49565
08/13/2013,1681.75,1688.25,1673.25,1684.5,3.75,+0.22%,4242,47462
08/12/2013,1677.75,1682,1669,1680.75,1,+0.06%,6670,45632
08/09/2013,1688,1689.5,1676,1679.75,-7.5,-0.44%,3324,45116
08/08/2013,1681.75,1690.5,1678.25,1687.25,5.5,+0.33%,2045,44648
08/07/2013,1685.75,1685.75,1674.5,1681.75,-5.75,-0.34%,3611,44310
08/06/2013,1693.25,1697,1682.5,1687.5,-8.5,-0.50%,4313,43414
08/05/2013,1696.5,1698.25,1693,1696,-1.5,-0.09%,1236,40996
08/02/2013,1694,1698.5,1689.5,1697.5,3.5,+0.21%,2145,40470
08/01/2013,1678.5,1697.25,1678.5,1694,19.75,+1.18%,3050,40587
07/31/2013,1677.5,1687.5,1674.25,1674.25,-4.25,-0.25%,2731,39129
07/30/2013,1675.75,1682,1671.25,1678.5,2.25,+0.13%,2691,38965
07/29/2013,1680.25,1681.25,1670.25,1676.25,-4,-0.24%,3050,37940
07/26/2013,1679.5,1682.25,1664.25,1680.25,2.5,+0.15%,3107,36225
07/25/2013,1677.25,1680,1665.75,1677.75,0.25,+0.01%,5809,36118
07/24/2013,1682,1688.5,1671.25,1677.5,-4.5,-0.27%,1760,33192
07/23/2013,1684.75,1689,1679.5,1682,-2,-0.12%,3805,32901
07/22/2013,1684,1687.25,1679.25,1684,1,+0.06%,4231,30460
07/19/2013,1673.5,1684,1669,1683,8.75,+0.52%,3503,28195
07/18/2013,1670.25,1682.25,1665.25,1674.25,5,+0.30%,2773,28362
07/17/2013,1665.25,1674,1659.75,1669.25,4.5,+0.27%,7932,26769
07/16/2013,1671.25,1673,1660.25,1664.75,-6.25,-0.37%,3091,23776
07/15/2013,1665,1672.75,1665,1671,7,+0.42%,1454,23392
07/12/2013,1663.5,1667.25,1660.25,1664,0.5,+0.03%,2070,22745
07/11/2013,1653.25,1665,1651.5,1663.5,21.5,+1.31%,2041,22316
07/10/2013,1640.25,1652,1634.75,1642,3,+0.18%,4426,22265
07/09/2013,1630.25,1642,1629.25,1639,10,+0.61%,2226,21120
07/08/2013,1622.25,1633.25,1620,1629,8,+0.49%,2005,20346
07/05/2013,1607,1623,1602.75,1621,18.25,+1.14%,4361,19801
07/03/2013,1601,1606.5,1588.25,1602.75,1.75,+0.11%,2304,18860
07/02/2013,1600.5,1612,1594,1601,0.5,+0.03%,5172,18147
07/01/2013,1594.25,1614,1586.5,1600.5,7.5,+0.47%,2800,15194
06/28/2013,1600.5,1608.25,1588,1593,-7.25,-0.45%,3556,14386
06/27/2013,1589,1608,1589,1600.25,11,+0.69%,6848,14313
06/26/2013,1573.5,1594.75,1567.25,1589.25,14.25,+0.90%,3239,13899
06/25/2013,1560.75,1581,1549.75,1575,15.25,+0.98%,7482,13962
06/24/2013,1572.75,1579.25,1547.25,1559.75,-17.75,-1.13%,6527,11559
06/21/2013,1579,1590.25,1565,1577.5,0,0.00%,6086,11269
06/20/2013,1611,1612.75,1567,1577.5,-39.75,-2.46%,6285,10646
06/19/2013,1640,1642.25,1613.25,1617.25,-21.75,-1.33%,3427,8977
06/18/2013,1628.75,1642.25,1626,1639,11.5,+0.71%,1291,7479
06/17/2013,1612.5,1634.25,1612.5,1627.5,15.25,+0.95%,790,6907
"Downloaded from Barchart.com as of 07-26-2021 07:43am CDT"
